t_s,phase,nominal_along_mm,e_raw_um
2.719000,X_outbound,7.301276,12.491100
2.720000,X_outbound,7.306650,11.341772
2.721000,X_outbound,7.312025,10.192444
2.722000,X_outbound,7.317400,9.761732
2.723000,X_outbound,7.322774,9.400682
2.724000,X_outbound,7.328149,9.039632
2.725000,X_outbound,7.333524,8.678582
2.726000,X_outbound,7.338898,8.317532
2.727000,X_outbound,7.344273,7.956482
2.728000,X_outbound,7.349648,7.595432
2.729000,X_outbound,7.355023,7.133637
2.730000,X_outbound,7.360397,6.487228
2.731000,X_outbound,7.365772,5.840820
2.732000,X_outbound,7.371147,5.194412
2.733000,X_outbound,7.376521,4.548004
