t_s,phase,nominal_along_mm,e_vib_um
2.126000,X_outbound,4.250793,6.596117
2.127000,X_outbound,4.253480,6.187248
2.128000,X_outbound,4.256168,5.778380
2.129000,X_outbound,4.258855,5.369511
2.130000,X_outbound,4.261542,4.960642
2.131000,X_outbound,4.264230,4.551774
2.132000,X_outbound,4.268209,4.390319
2.133000,X_outbound,4.273584,4.496065
2.134000,X_outbound,4.278958,4.601811
2.135000,X_outbound,4.284333,4.707557
2.136000,X_outbound,4.289708,4.813304
2.137000,X_outbound,4.295082,4.919050
2.138000,X_outbound,4.300457,5.024796
2.139000,X_outbound,4.305832,5.130542
2.140000,X_outbound,4.311207,5.925032
2.141000,X_outbound,4.316581,6.777630
2.142000,X_outbound,4.321956,7.630227
2.143000,X_outbound,4.327331,8.482825
2.144000,X_outbound,4.332705,9.335422
2.145000,X_outbound,4.338080,10.188020
2.146000,X_outbound,4.343455,11.040618
2.147000,X_outbound,4.348829,11.316261
2.148000,X_outbound,4.354204,10.582151
2.149000,X_outbound,4.359579,9.848040
2.150000,X_outbound,4.364953,9.113930
2.151000,X_outbound,4.370328,8.379820
2.152000,X_outbound,4.375703,7.645709
2.153000,X_outbound,4.381077,6.911599
2.154000,X_outbound,4.386452,6.177489
2.155000,X_outbound,4.391827,4.935605
2.156000,X_outbound,4.397202,3.570751
2.157000,X_outbound,4.402576,2.205897
2.158000,X_outbound,4.407951,0.841043
2.159000,X_outbound,4.413326,-0.523811
2.160000,X_outbound,4.418700,-1.888666
2.161000,X_outbound,4.424075,-3.253520
2.162000,X_outbound,4.429450,-4.073378
2.163000,X_outbound,4.434824,-3.226934
2.164000,X_outbound,4.440199,-2.380489
2.165000,X_outbound,4.445574,-1.534044
2.166000,X_outbound,4.450948,-0.687600
2.167000,X_outbound,4.456323,0.158845
2.168000,X_outbound,4.461698,1.005289
2.169000,X_outbound,4.467072,1.851734
2.170000,X_outbound,4.472447,2.690248
2.171000,X_outbound,4.477822,3.525163
2.172000,X_outbound,4.483197,4.360078
2.173000,X_outbound,4.488571,5.194994
2.174000,X_outbound,4.493946,6.029909
2.175000,X_outbound,4.499321,6.864824
2.176000,X_outbound,4.504695,7.699739
2.177000,X_outbound,4.510070,8.376616
2.178000,X_outbound,4.515445,7.989284
2.179000,X_outbound,4.520819,7.601952
2.180000,X_outbound,4.526194,7.214621
2.181000,X_outbound,4.531569,6.827289
2.182000,X_outbound,4.536943,6.439957
2.183000,X_outbound,4.542318,6.052625
2.184000,X_outbound,4.547693,5.665294
2.185000,X_outbound,4.553067,5.523277
2.186000,X_outbound,4.558442,5.565777
2.187000,X_outbound,4.563817,5.608276
2.188000,X_outbound,4.569192,5.650776
2.189000,X_outbound,4.574566,5.693276
2.190000,X_outbound,4.579941,5.735776
2.191000,X_outbound,4.585316,5.778275
2.192000,X_outbound,4.590690,5.835429
2.193000,X_outbound,4.596065,7.084552
2.194000,X_outbound,4.601440,8.333674
2.195000,X_outbound,4.606814,9.582797
2.196000,X_outbound,4.612189,10.831920
2.197000,X_outbound,4.617564,12.081043
2.198000,X_outbound,4.622938,13.330166
2.199000,X_outbound,4.628313,14.579289
2.200000,X_outbound,4.633688,15.348479
2.201000,X_outbound,4.639062,15.539468
2.202000,X_outbound,4.644437,15.730458
2.203000,X_outbound,4.649812,15.921447
2.204000,X_outbound,4.655187,16.112437
2.205000,X_outbound,4.660561,16.303426
2.206000,X_outbound,4.665936,16.494416
2.207000,X_outbound,4.671311,16.685405
2.208000,X_outbound,4.676685,15.368587
2.209000,X_outbound,4.682060,13.874850
2.210000,X_outbound,4.687435,12.381113
2.211000,X_outbound,4.692809,10.887376
2.212000,X_outbound,4.698184,9.393640
2.213000,X_outbound,4.703559,7.899903
2.214000,X_outbound,4.708933,6.406166
2.215000,X_outbound,4.714308,5.413046
2.216000,X_outbound,4.719683,5.407434
2.217000,X_outbound,4.725057,5.401822
2.218000,X_outbound,4.730432,5.396210
2.219000,X_outbound,4.735807,5.390598
2.220000,X_outbound,4.741182,5.384986
2.221000,X_outbound,4.746556,5.379374
2.222000,X_outbound,4.751931,5.373762
2.223000,X_outbound,4.755215,5.808603
2.224000,X_outbound,4.757903,6.369249
2.225000,X_outbound,4.760590,6.929896
2.226000,X_outbound,4.763277,7.490542
2.227000,X_outbound,4.765965,8.051189
2.228000,X_outbound,4.768652,8.611836
2.229000,X_outbound,4.771339,9.172482
2.230000,X_outbound,4.774027,9.733129
2.231000,X_outbound,4.776714,10.293776
2.232000,X_outbound,4.779401,10.854422
2.233000,X_outbound,4.782089,11.415069
2.234000,X_outbound,4.784776,11.975716
2.235000,X_outbound,4.787463,12.536362
2.236000,X_outbound,4.790151,13.097009
2.237000,X_outbound,4.792838,13.657655
2.238000,X_outbound,4.797301,13.636234
2.239000,X_outbound,4.802676,13.315857
2.240000,X_outbound,4.808050,12.995479
2.241000,X_outbound,4.813425,12.675101
2.242000,X_outbound,4.818800,12.354724
2.243000,X_outbound,4.824174,12.034346
2.244000,X_outbound,4.829549,11.713968
2.245000,X_outbound,4.834924,11.574700
2.246000,X_outbound,4.840298,13.028296
2.247000,X_outbound,4.845673,14.481892
2.248000,X_outbound,4.851048,15.935489
2.249000,X_outbound,4.856422,17.389085
2.250000,X_outbound,4.861797,18.842681
2.251000,X_outbound,4.867172,20.296277
2.252000,X_outbound,4.872547,21.749874
2.253000,X_outbound,4.877921,23.098102
2.254000,X_outbound,4.883296,24.357834
2.255000,X_outbound,4.888671,25.617566
2.256000,X_outbound,4.894045,26.877298
2.257000,X_outbound,4.899420,28.137030
2.258000,X_outbound,4.904795,29.396762
2.259000,X_outbound,4.910169,30.656494
2.260000,X_outbound,4.915544,31.916226
2.261000,X_outbound,4.920919,31.957962
2.262000,X_outbound,4.926293,31.981068
2.263000,X_outbound,4.931668,32.004174
2.264000,X_outbound,4.937043,32.027279
2.265000,X_outbound,4.942417,32.050385
2.266000,X_outbound,4.947792,32.073491
2.267000,X_outbound,4.953167,32.096597
2.268000,X_outbound,4.958542,31.861960
2.269000,X_outbound,4.963916,31.280542
2.270000,X_outbound,4.969291,30.699123
2.271000,X_outbound,4.974666,30.117705
2.272000,X_outbound,4.980040,29.536287
2.273000,X_outbound,4.985415,28.954868
2.274000,X_outbound,4.990790,28.373450
2.275000,X_outbound,4.996164,27.792032
2.276000,X_outbound,5.001539,27.898863
2.277000,X_outbound,5.006914,28.110563
2.278000,X_outbound,5.012288,28.322263
2.279000,X_outbound,5.017663,28.533962
2.280000,X_outbound,5.023038,28.745662
2.281000,X_outbound,5.028412,28.957362
2.282000,X_outbound,5.033787,29.169061
2.283000,X_outbound,5.039162,29.451605
2.284000,X_outbound,5.044537,29.892428
2.285000,X_outbound,5.049911,30.333250
2.286000,X_outbound,5.055286,30.774072
2.287000,X_outbound,5.060661,31.214895
2.288000,X_outbound,5.066035,31.655717
2.289000,X_outbound,5.071410,32.096539
2.290000,X_outbound,5.076785,32.537361
2.291000,X_outbound,5.082159,32.063875
2.292000,X_outbound,5.087534,31.286625
2.293000,X_outbound,5.092909,30.509376
2.294000,X_outbound,5.098283,29.732126
2.295000,X_outbound,5.103658,28.954877
2.296000,X_outbound,5.109033,28.177627
2.297000,X_outbound,5.114407,27.400378
2.298000,X_outbound,5.119782,26.589641
2.299000,X_outbound,5.125157,25.638018
2.300000,X_outbound,5.130532,24.686395
2.301000,X_outbound,5.135906,23.734772
2.302000,X_outbound,5.141281,22.783149
2.303000,X_outbound,5.146656,21.831526
2.304000,X_outbound,5.152030,20.879903
2.305000,X_outbound,5.157405,19.928280
2.306000,X_outbound,5.162780,19.229499
2.307000,X_outbound,5.168154,18.677019
2.308000,X_outbound,5.173529,18.124539
2.309000,X_outbound,5.178904,17.572058
2.310000,X_outbound,5.184278,17.019578
2.311000,X_outbound,5.189653,16.467098
2.312000,X_outbound,5.195028,15.914618
2.313000,X_outbound,5.200402,15.361338
2.314000,X_outbound,5.205777,14.798174
2.315000,X_outbound,5.211152,14.235010
2.316000,X_outbound,5.216527,13.671846
2.317000,X_outbound,5.221901,13.108683
2.318000,X_outbound,5.227276,12.545519
2.319000,X_outbound,5.232651,11.982355
2.320000,X_outbound,5.238025,11.419191
2.321000,X_outbound,5.243400,10.484315
2.322000,X_outbound,5.248775,9.201203
2.323000,X_outbound,5.254149,7.918091
2.324000,X_outbound,5.259524,6.634979
2.325000,X_outbound,5.264899,5.351867
2.326000,X_outbound,5.270273,4.068755
2.327000,X_outbound,5.275648,2.785643
2.328000,X_outbound,5.281023,1.502531
2.329000,X_outbound,5.286397,0.507028
2.330000,X_outbound,5.291772,-0.475779
2.331000,X_outbound,5.297147,-1.458586
2.332000,X_outbound,5.302522,-2.441393
2.333000,X_outbound,5.307896,-3.424201
2.334000,X_outbound,5.313271,-4.407008
2.335000,X_outbound,5.318646,-5.389815
2.336000,X_outbound,5.324020,-5.974747
2.337000,X_outbound,5.329395,-5.960739
2.338000,X_outbound,5.334770,-5.946732
2.339000,X_outbound,5.340144,-5.932724
2.340000,X_outbound,5.345519,-5.918717
2.341000,X_outbound,5.350894,-5.904709
2.342000,X_outbound,5.356268,-5.890702
2.343000,X_outbound,5.361643,-5.876694
2.344000,X_outbound,5.367018,-5.425631
2.345000,X_outbound,5.372392,-4.891671
2.346000,X_outbound,5.377767,-4.357711
2.347000,X_outbound,5.383142,-3.823752
2.348000,X_outbound,5.388517,-3.289792
2.349000,X_outbound,5.393891,-2.755832
2.350000,X_outbound,5.399266,-2.221872
2.351000,X_outbound,5.404641,-1.864005
2.352000,X_outbound,5.410015,-1.954514
2.353000,X_outbound,5.415390,-2.045022
2.354000,X_outbound,5.420765,-2.135530
2.355000,X_outbound,5.426139,-2.226038
2.356000,X_outbound,5.431514,-2.316546
2.357000,X_outbound,5.436889,-2.407055
2.358000,X_outbound,5.442263,-2.497563
2.359000,X_outbound,5.447638,-3.129263
2.360000,X_outbound,5.453013,-3.967884
2.361000,X_outbound,5.458387,-4.806504
2.362000,X_outbound,5.463762,-5.645124
2.363000,X_outbound,5.469137,-6.483745
2.364000,X_outbound,5.474512,-7.322365
2.365000,X_outbound,5.479886,-8.160986
2.366000,X_outbound,5.485261,-8.619419
2.367000,X_outbound,5.490636,-7.151523
2.368000,X_outbound,5.496010,-5.683627
2.369000,X_outbound,5.501385,-4.215731
2.370000,X_outbound,5.506760,-2.747835
2.371000,X_outbound,5.512134,-1.279939
2.372000,X_outbound,5.517509,0.187957
2.373000,X_outbound,5.522884,1.655853
2.374000,X_outbound,5.528258,2.755937
2.375000,X_outbound,5.533633,3.617135
2.376000,X_outbound,5.539008,4.478333
2.377000,X_outbound,5.544382,5.339531
2.378000,X_outbound,5.549757,6.200729
2.379000,X_outbound,5.555132,7.061926
2.380000,X_outbound,5.560507,7.923124
2.381000,X_outbound,5.565881,8.738927
2.382000,X_outbound,5.571256,8.647924
2.383000,X_outbound,5.576631,8.556921
2.384000,X_outbound,5.582005,8.465917
2.385000,X_outbound,5.587380,8.374914
2.386000,X_outbound,5.592755,8.283911
2.387000,X_outbound,5.598129,8.192908
2.388000,X_outbound,5.603504,8.101905
2.389000,X_outbound,5.608879,8.061238
2.390000,X_outbound,5.614253,8.073151
2.391000,X_outbound,5.619628,8.085064
2.392000,X_outbound,5.625003,8.096978
2.393000,X_outbound,5.630377,8.108891
2.394000,X_outbound,5.635752,8.120804
2.395000,X_outbound,5.641127,8.132718
2.396000,X_outbound,5.646502,8.144631
2.397000,X_outbound,5.651876,8.676909
2.398000,X_outbound,5.657251,9.248045
2.399000,X_outbound,5.662626,9.819180
2.400000,X_outbound,5.668000,10.390316
2.401000,X_outbound,5.673375,10.961451
2.402000,X_outbound,5.678750,11.532586
2.403000,X_outbound,5.684124,12.103722
2.404000,X_outbound,5.689499,12.348412
2.405000,X_outbound,5.694874,12.041860
2.406000,X_outbound,5.700248,11.735307
2.407000,X_outbound,5.705623,11.428755
2.408000,X_outbound,5.710998,11.122203
2.409000,X_outbound,5.716372,10.815650
2.410000,X_outbound,5.721747,10.509098
2.411000,X_outbound,5.727122,10.202545
2.412000,X_outbound,5.732497,9.384479
2.413000,X_outbound,5.737871,8.449036
2.414000,X_outbound,5.743246,7.513593
2.415000,X_outbound,5.748621,6.578150
2.416000,X_outbound,5.753995,5.642706
2.417000,X_outbound,5.759370,4.707263
2.418000,X_outbound,5.764745,3.771820
2.419000,X_outbound,5.770119,3.225548
2.420000,X_outbound,5.775494,3.817582
2.421000,X_outbound,5.780869,4.409617
2.422000,X_outbound,5.786243,5.001651
2.423000,X_outbound,5.791618,5.593686
2.424000,X_outbound,5.796993,6.185721
2.425000,X_outbound,5.802367,6.777755
2.426000,X_outbound,5.807742,7.369790
2.427000,X_outbound,5.813117,7.677316
2.428000,X_outbound,5.818492,7.860692
2.429000,X_outbound,5.823866,8.044068
2.430000,X_outbound,5.829241,8.227445
2.431000,X_outbound,5.834616,8.410821
2.432000,X_outbound,5.839990,8.594197
2.433000,X_outbound,5.845365,8.777573
2.434000,X_outbound,5.850370,8.840769
2.435000,X_outbound,5.853057,8.150879
2.436000,X_outbound,5.855745,7.460989
2.437000,X_outbound,5.858432,6.771100
2.438000,X_outbound,5.861119,6.081210
2.439000,X_outbound,5.863807,5.391320
2.440000,X_outbound,5.866494,4.701431
2.441000,X_outbound,5.869181,4.011541
2.442000,X_outbound,5.871869,3.321651
2.443000,X_outbound,5.874556,2.631762
2.444000,X_outbound,5.877243,1.941872
2.445000,X_outbound,5.879931,1.251982
2.446000,X_outbound,5.882618,0.562092
2.447000,X_outbound,5.885305,-0.127797
2.448000,X_outbound,5.887993,-0.817687
2.449000,X_outbound,5.890735,-1.498741
2.450000,X_outbound,5.896110,-1.756890
2.451000,X_outbound,5.901484,-2.015039
2.452000,X_outbound,5.906859,-2.273188
2.453000,X_outbound,5.912234,-2.531337
2.454000,X_outbound,5.917608,-2.789486
2.455000,X_outbound,5.922983,-3.047635
2.456000,X_outbound,5.928358,-3.305784
2.457000,X_outbound,5.933732,-3.936107
2.458000,X_outbound,5.939107,-5.000026
2.459000,X_outbound,5.944482,-6.063946
2.460000,X_outbound,5.949857,-7.127865
2.461000,X_outbound,5.955231,-8.191784
2.462000,X_outbound,5.960606,-9.255704
2.463000,X_outbound,5.965981,-10.319623
2.464000,X_outbound,5.971355,-11.383543
2.465000,X_outbound,5.976730,-12.370454
2.466000,X_outbound,5.982105,-13.349123
2.467000,X_outbound,5.987479,-14.327791
2.468000,X_outbound,5.992854,-15.306459
2.469000,X_outbound,5.998229,-16.285128
2.470000,X_outbound,6.003603,-17.263796
2.471000,X_outbound,6.008978,-18.242465
2.472000,X_outbound,6.014353,-18.719333
2.473000,X_outbound,6.019727,-18.242362
2.474000,X_outbound,6.025102,-17.765391
2.475000,X_outbound,6.030477,-17.288419
2.476000,X_outbound,6.035852,-16.811448
2.477000,X_outbound,6.041226,-16.334477
2.478000,X_outbound,6.046601,-15.857506
2.479000,X_outbound,6.051976,-15.380535
2.480000,X_outbound,6.057350,-15.640599
2.481000,X_outbound,6.062725,-16.101154
2.482000,X_outbound,6.068100,-16.561709
2.483000,X_outbound,6.073474,-17.022264
2.484000,X_outbound,6.078849,-17.482818
2.485000,X_outbound,6.084224,-17.943373
2.486000,X_outbound,6.089598,-18.403928
2.487000,X_outbound,6.094973,-18.999044
2.488000,X_outbound,6.100348,-20.050892
2.489000,X_outbound,6.105722,-21.102739
2.490000,X_outbound,6.111097,-22.154587
2.491000,X_outbound,6.116472,-23.206435
2.492000,X_outbound,6.121847,-24.258283
2.493000,X_outbound,6.127221,-25.310131
2.494000,X_outbound,6.132596,-26.361979
2.495000,X_outbound,6.137971,-26.463143
2.496000,X_outbound,6.143345,-26.093922
2.497000,X_outbound,6.148720,-25.724700
2.498000,X_outbound,6.154095,-25.355479
2.499000,X_outbound,6.159469,-24.986257
2.500000,X_outbound,6.164844,-24.617036
2.501000,X_outbound,6.170219,-24.247814
2.502000,X_outbound,6.175593,-23.735262
2.503000,X_outbound,6.180968,-22.067902
2.504000,X_outbound,6.186343,-20.400543
2.505000,X_outbound,6.191717,-18.733184
2.506000,X_outbound,6.197092,-17.065825
2.507000,X_outbound,6.202467,-15.398466
2.508000,X_outbound,6.207842,-13.731107
2.509000,X_outbound,6.213216,-12.063747
2.510000,X_outbound,6.218591,-11.017373
2.511000,X_outbound,6.223966,-10.475325
2.512000,X_outbound,6.229340,-9.933277
2.513000,X_outbound,6.234715,-9.391229
2.514000,X_outbound,6.240090,-8.849181
2.515000,X_outbound,6.245464,-8.307133
2.516000,X_outbound,6.250839,-7.765085
2.517000,X_outbound,6.256214,-7.223037
2.518000,X_outbound,6.261588,-7.206333
2.519000,X_outbound,6.266963,-7.193196
2.520000,X_outbound,6.272338,-7.180059
2.521000,X_outbound,6.277713,-7.166922
2.522000,X_outbound,6.283087,-7.153786
2.523000,X_outbound,6.288462,-7.140649
2.524000,X_outbound,6.293837,-7.127512
2.525000,X_outbound,6.299211,-6.466419
2.526000,X_outbound,6.304586,-4.962619
2.527000,X_outbound,6.309961,-3.458819
2.528000,X_outbound,6.315335,-1.955019
2.529000,X_outbound,6.320710,-0.451219
2.530000,X_outbound,6.326085,1.052581
2.531000,X_outbound,6.331459,2.556381
2.532000,X_outbound,6.336834,4.060181
2.533000,X_outbound,6.342209,5.175431
2.534000,X_outbound,6.347583,6.235731
2.535000,X_outbound,6.352958,7.296031
2.536000,X_outbound,6.358333,8.356331
2.537000,X_outbound,6.363708,9.416631
2.538000,X_outbound,6.369082,10.476932
2.539000,X_outbound,6.374457,11.537232
2.540000,X_outbound,6.379832,11.855568
2.541000,X_outbound,6.385206,10.579114
2.542000,X_outbound,6.390581,9.302660
2.543000,X_outbound,6.395956,8.026206
2.544000,X_outbound,6.401330,6.749752
2.545000,X_outbound,6.406705,5.473298
2.546000,X_outbound,6.412080,4.196844
2.547000,X_outbound,6.417454,2.920390
2.548000,X_outbound,6.422829,1.563118
2.549000,X_outbound,6.428204,0.180177
2.550000,X_outbound,6.433578,-1.202764
2.551000,X_outbound,6.438953,-2.585705
2.552000,X_outbound,6.444328,-3.968646
2.553000,X_outbound,6.449703,-5.351587
2.554000,X_outbound,6.455077,-6.734529
2.555000,X_outbound,6.460452,-7.779615
2.556000,X_outbound,6.465827,-7.476329
2.557000,X_outbound,6.471201,-7.173043
2.558000,X_outbound,6.476576,-6.869757
2.559000,X_outbound,6.481951,-6.566471
2.560000,X_outbound,6.487325,-6.263185
2.561000,X_outbound,6.492700,-5.959899
2.562000,X_outbound,6.498075,-5.656613
2.563000,X_outbound,6.503449,-5.979902
2.564000,X_outbound,6.508824,-6.652920
2.565000,X_outbound,6.514199,-7.325938
2.566000,X_outbound,6.519573,-7.998956
2.567000,X_outbound,6.524948,-8.671974
2.568000,X_outbound,6.530323,-9.344992
2.569000,X_outbound,6.535698,-10.018010
2.570000,X_outbound,6.541072,-10.739295
2.571000,X_outbound,6.546447,-11.992423
2.572000,X_outbound,6.551822,-13.245550
2.573000,X_outbound,6.557196,-14.498678
2.574000,X_outbound,6.562571,-15.751805
2.575000,X_outbound,6.567946,-17.004933
2.576000,X_outbound,6.573320,-18.258060
2.577000,X_outbound,6.578695,-19.511188
2.578000,X_outbound,6.584070,-20.203675
2.579000,X_outbound,6.589444,-20.388152
2.580000,X_outbound,6.594819,-20.572629
2.581000,X_outbound,6.600194,-20.757105
2.582000,X_outbound,6.605568,-20.941582
2.583000,X_outbound,6.610943,-21.126059
2.584000,X_outbound,6.616318,-21.310536
2.585000,X_outbound,6.621693,-21.495013
2.586000,X_outbound,6.627067,-21.221028
2.587000,X_outbound,6.632442,-20.930929
2.588000,X_outbound,6.637817,-20.640830
2.589000,X_outbound,6.643191,-20.350731
2.590000,X_outbound,6.648566,-20.060632
2.591000,X_outbound,6.653941,-19.770533
2.592000,X_outbound,6.659315,-19.480435
2.593000,X_outbound,6.664690,-19.113929
