#t_s,e_des_um
60.202000,-16.177959
60.203000,-16.908205
60.204000,-17.638452
60.205000,-18.368698
60.206000,-17.880870
60.207000,-16.986902
60.208000,-16.092935
60.209000,-15.198967
60.210000,-14.305000
60.211000,-13.411032
60.212000,-12.517064
60.213000,-11.404220
60.214000,-9.366509
60.215000,-7.328797
60.216000,-5.291086
60.217000,-3.253374
60.218000,-1.215662
60.219000,0.822049
60.220000,2.859761
60.221000,3.923342
60.222000,4.421631
60.223000,4.919921
60.224000,5.418210
60.225000,5.916500
60.226000,6.414789
60.227000,6.913079
60.228000,7.455953
60.229000,8.555031
60.230000,9.654108
60.231000,10.753186
60.232000,11.852263
60.233000,12.951341
60.234000,14.050418
60.235000,15.149496
60.236000,16.248574
60.237000,17.347651
60.238000,18.446729
60.239000,19.545806
60.240000,20.644884
60.241000,21.743962
60.242000,22.843039
60.243000,23.942117
60.244000,24.371870
60.245000,24.771588
60.246000,25.171307
60.247000,25.571025
60.248000,25.970743
60.249000,26.370461
60.250000,26.770179
60.251000,26.480832
60.252000,25.151291
60.253000,23.821750
60.254000,22.492209
60.255000,21.162668
60.256000,19.833127
60.257000,18.503586
60.258000,17.174045
60.259000,16.804414
60.260000,16.617766
60.261000,16.431118
60.262000,16.244470
60.263000,16.057822
60.264000,15.871174
60.265000,15.684525
60.266000,15.632927
60.267000,15.926343
60.268000,16.219759
60.269000,16.513175
60.270000,16.806590
60.271000,17.100006
60.272000,17.393422
60.273000,17.686838
60.274000,17.468952
60.275000,17.054918
60.276000,16.640883
60.277000,16.226849
60.278000,15.812814
60.279000,15.398779
60.280000,14.984745
60.281000,14.580060
60.282000,14.222979
60.283000,13.865898
60.284000,13.508817
60.285000,13.151736
60.286000,12.794655
60.287000,12.437574
60.288000,12.080493
60.289000,11.523872
60.290000,10.837288
60.291000,10.150705
60.292000,9.464121
60.293000,8.777538
60.294000,8.090954
60.295000,7.404371
60.296000,6.751248
60.297000,6.776568
60.298000,6.801889
60.299000,6.827209
60.300000,6.852530
60.301000,6.877851
60.302000,6.903171
60.303000,6.928492
60.304000,6.893902
60.305000,6.796563
60.306000,6.699224
60.307000,6.601885
60.308000,6.504545
60.309000,6.407206
60.310000,6.309867
60.311000,6.212527
60.312000,6.202827
60.313000,6.199739
60.314000,6.196651
60.315000,6.193563
60.316000,6.190474
60.317000,6.187386
60.318000,6.184298
60.319000,5.928155
60.320000,5.243465
60.321000,4.558775
60.322000,3.874085
60.323000,3.189395
60.324000,2.504705
60.325000,1.820015
60.326000,1.135325
60.327000,0.660819
60.328000,0.234758
60.329000,-0.191302
60.330000,-0.617363
60.331000,-1.043423
60.332000,-1.469484
60.333000,-1.895545
60.334000,-2.338912
60.335000,-2.833079
60.336000,-3.327247
60.337000,-3.821414
60.338000,-4.315582
60.339000,-4.809749
60.340000,-5.303917
60.341000,-5.798084
60.342000,-6.292252
60.343000,-6.786420
60.344000,-7.280587
60.345000,-7.774755
60.346000,-8.268922
60.347000,-8.763090
60.348000,-9.257257
60.349000,-9.751425
60.350000,-10.245592
60.351000,-10.739760
60.352000,-11.233927
60.353000,-11.728095
60.354000,-12.222262
60.355000,-12.716430
60.356000,-13.210597
60.357000,-13.356064
60.358000,-13.247330
60.359000,-13.138595
60.360000,-13.029861
60.361000,-12.921126
60.362000,-12.812392
60.363000,-12.703657
60.364000,-12.574175
60.365000,-11.417134
60.366000,-10.260093
60.367000,-9.103052
60.368000,-7.946011
60.369000,-6.788970
60.370000,-5.631929
60.371000,-4.474889
60.372000,-3.564212
60.373000,-2.941338
60.374000,-2.318463
60.375000,-1.695589
60.376000,-1.072714
60.377000,-0.449840
60.378000,0.173035
60.379000,0.795909
60.380000,-0.027187
60.381000,-1.006257
60.382000,-1.985328
60.383000,-2.964398
60.384000,-3.943468
60.385000,-4.922539
60.386000,-5.901609
60.387000,-6.552370
60.388000,-6.577208
60.389000,-6.602046
60.390000,-6.626884
60.391000,-6.651722
60.392000,-6.676560
60.393000,-6.701398
60.394000,-6.726236
60.395000,-5.844292
60.396000,-4.714696
60.397000,-3.585099
60.398000,-2.455503
60.399000,-1.325906
60.400000,-0.196310
60.401000,0.933286
60.402000,1.630490
60.403000,0.854417
60.404000,0.078344
60.405000,-0.697729
60.406000,-1.473802
60.407000,-2.249875
60.408000,-3.025948
60.409000,-3.802021
60.410000,-4.804191
60.411000,-5.918572
60.412000,-7.032953
60.413000,-8.147333
60.414000,-9.261714
60.415000,-10.376095
60.416000,-11.490475
60.417000,-12.400607
60.418000,-11.653784
60.419000,-10.906962
60.420000,-10.160139
60.421000,-9.413317
60.422000,-8.666494
60.423000,-7.919672
60.424000,-7.172849
60.425000,-6.111683
60.426000,-4.794530
60.427000,-3.477377
60.428000,-2.160225
60.429000,-0.843072
60.430000,0.474081
60.431000,1.791233
60.432000,3.108386
60.433000,1.740874
60.434000,0.353300
60.435000,-1.034275
60.436000,-2.421849
60.437000,-3.809423
60.438000,-5.196997
60.439000,-6.584571
60.440000,-7.800629
60.441000,-8.793009
60.442000,-9.785389
60.443000,-10.777769
60.444000,-11.770149
60.445000,-12.762529
60.446000,-13.754909
60.447000,-14.747289
60.448000,-14.256970
60.449000,-13.555659
60.450000,-12.854349
60.451000,-12.153038
60.452000,-11.451728
60.453000,-10.750417
60.454000,-10.049106
60.455000,-9.361245
60.456000,-8.702380
60.457000,-8.043515
60.458000,-7.384650
60.459000,-6.725785
60.460000,-6.066921
60.461000,-5.408056
60.462000,-4.749191
60.463000,-5.426981
60.464000,-6.530891
60.465000,-7.634801
60.466000,-8.738711
60.467000,-9.842621
60.468000,-10.946530
60.469000,-12.050440
60.470000,-12.964581
60.471000,-13.118167
60.472000,-13.271753
60.473000,-13.425339
60.474000,-13.578925
60.475000,-13.732511
60.476000,-13.886097
60.477000,-14.039684
60.478000,-13.224644
60.479000,-11.867372
60.480000,-10.510100
60.481000,-9.152828
60.482000,-7.795557
60.483000,-6.438285
60.484000,-5.081013
60.485000,-3.749509
60.486000,-2.704454
60.487000,-1.659398
60.488000,-0.614343
60.489000,0.430713
60.490000,1.475768
60.491000,2.520823
60.492000,3.565879
60.493000,4.049194
60.494000,4.022130
60.495000,3.995065
60.496000,3.968001
60.497000,3.940936
60.498000,3.913871
60.499000,3.886807
60.500000,3.859742
60.501000,4.345540
60.502000,4.849734
60.503000,5.353927
60.504000,5.858121
60.505000,6.362315
60.506000,6.866508
60.507000,7.370702
60.508000,7.969560
60.509000,8.706462
60.510000,9.443363
60.511000,10.180265
60.512000,10.917167
60.513000,11.654068
60.514000,12.390970
60.515000,13.127872
60.516000,13.278712
60.517000,13.324680
60.518000,13.370647
60.519000,13.416615
60.520000,13.462582
60.521000,13.508549
60.522000,13.554517
60.523000,13.372827
60.524000,12.632787
60.525000,11.892746
60.526000,11.152706
60.527000,10.412665
60.528000,9.672625
60.529000,8.932584
60.530000,8.192544
60.531000,7.327866
60.532000,6.417336
60.533000,5.506806
60.534000,4.596277
60.535000,3.685747
60.536000,2.775217
60.537000,1.864687
60.538000,1.036924
60.539000,0.606260
60.540000,0.175595
60.541000,-0.255070
60.542000,-0.685735
60.543000,-1.116400
60.544000,-1.547065
60.545000,-1.977730
60.546000,-2.393090
60.547000,-2.798823
60.548000,-3.204557
60.549000,-3.610291
60.550000,-4.016024
60.551000,-4.421758
60.552000,-4.827491
60.553000,-5.233225
60.554000,-5.638959
60.555000,-6.044692
60.556000,-6.450426
60.557000,-6.856159
60.558000,-7.261893
60.559000,-7.667627
60.560000,-8.073360
60.561000,-8.672342
60.562000,-9.467106
60.563000,-10.261871
60.564000,-11.056635
60.565000,-11.851399
60.566000,-12.646163
60.567000,-13.440928
60.568000,-14.235692
60.569000,-14.430027
60.570000,-14.584787
60.571000,-14.739547
60.572000,-14.894307
60.573000,-15.049066
60.574000,-15.203826
60.575000,-15.358586
60.576000,-15.391845
60.577000,-15.226514
60.578000,-15.061184
60.579000,-14.895854
60.580000,-14.730524
60.581000,-14.565193
60.582000,-14.399863
60.583000,-14.234533
60.584000,-14.812784
60.585000,-15.553148
60.586000,-16.293513
60.587000,-17.033877
60.588000,-17.774242
60.589000,-18.514606
60.590000,-19.254971
60.591000,-19.927171
60.592000,-20.407789
60.593000,-20.888406
60.594000,-21.369024
60.595000,-21.849642
60.596000,-22.330260
60.597000,-22.810878
60.598000,-23.291496
60.599000,-23.359971
60.600000,-23.255033
60.601000,-23.150095
60.602000,-23.045157
60.603000,-22.940219
60.604000,-22.835282
60.605000,-22.730344
60.606000,-22.709782
60.607000,-23.185666
60.608000,-23.661551
60.609000,-24.137435
60.610000,-24.613319
60.611000,-25.089203
60.612000,-25.565088
60.613000,-26.040972
60.614000,-26.830446
60.615000,-27.840835
60.616000,-28.851223
60.617000,-29.861612
60.618000,-30.872001
60.619000,-31.882390
60.620000,-32.892779
60.621000,-33.890760
60.622000,-34.459785
60.623000,-35.028809
60.624000,-35.597834
60.625000,-36.166859
60.626000,-36.735883
60.627000,-37.304908
60.628000,-37.873933
60.629000,-38.032689
60.630000,-37.727936
60.631000,-37.423183
60.632000,-37.118430
60.633000,-36.813677
60.634000,-36.508924
60.635000,-36.204171
60.636000,-35.899418
60.637000,-35.985778
60.638000,-36.110369
60.639000,-36.234959
60.640000,-36.359550
60.641000,-36.484140
60.642000,-36.608731
60.643000,-36.733321
60.644000,-37.114606
60.645000,-37.967661
60.646000,-38.820717
60.647000,-39.673773
60.648000,-40.526828
60.649000,-41.379884
60.650000,-42.232940
60.651000,-43.085995
60.652000,-43.027771
60.653000,-42.732826
60.654000,-42.437881
60.655000,-42.142936
60.656000,-41.847991
60.657000,-41.553046
60.658000,-41.258101
60.659000,-40.963155
60.660000,-40.668210
60.661000,-40.373265
60.662000,-40.078320
60.663000,-39.783375
60.664000,-39.488430
60.665000,-39.193485
60.666000,-38.898540
60.667000,-38.603594
60.668000,-38.308649
60.669000,-38.013704
60.670000,-37.718759
60.671000,-37.423814
60.672000,-37.128869
60.673000,-36.833924
60.674000,-36.600520
60.675000,-36.826847
60.676000,-37.053173
60.677000,-37.279499
60.678000,-37.505826
60.679000,-37.732152
60.680000,-37.958478
60.681000,-38.184805
60.682000,-37.275620
60.683000,-35.472372
60.684000,-33.669123
60.685000,-31.865874
60.686000,-30.062626
60.687000,-28.259377
60.688000,-26.456128
60.689000,-24.651685
60.690000,-21.525857
60.691000,-18.400029
60.692000,-15.274200
60.693000,-12.148372
60.694000,-9.022544
60.695000,-5.896716
60.696000,-2.770887
60.697000,0.205187
60.698000,2.992455
60.699000,5.779723
60.700000,8.566990
60.701000,11.354258
60.702000,14.141526
60.703000,16.928793
60.704000,19.716061
60.705000,19.684267
60.706000,19.281633
60.707000,18.878999
60.708000,18.476365
60.709000,18.073730
60.710000,17.671096
60.711000,17.268462
60.712000,16.821145
60.713000,16.281094
60.714000,15.741043
60.715000,15.200992
60.716000,14.660941
60.717000,14.120890
60.718000,13.580839
60.719000,13.040788
60.720000,11.510858
60.721000,9.679528
60.722000,7.848198
60.723000,6.016868
60.724000,4.185538
60.725000,2.354209
60.726000,0.522879
60.727000,-1.348960
60.728000,-3.375035
60.729000,-5.401110
60.730000,-7.427185
60.731000,-9.453261
60.732000,-11.479336
60.733000,-13.505411
60.734000,-15.531486
60.735000,-16.675742
60.736000,-17.343981
60.737000,-18.012221
60.738000,-18.680460
60.739000,-19.348700
60.740000,-20.016940
60.741000,-20.685179
60.742000,-21.070082
60.743000,-18.619643
60.744000,-16.169204
60.745000,-13.718765
60.746000,-11.268325
60.747000,-8.817886
60.748000,-6.367447
60.749000,-3.917007
60.750000,-1.284808
60.751000,1.507111
60.752000,4.299030
60.753000,7.090949
60.754000,9.882868
60.755000,12.674787
60.756000,15.466706
60.757000,18.258624
60.758000,18.343554
60.759000,18.355350
60.760000,18.367146
60.761000,18.378942
60.762000,18.390737
60.763000,18.402533
60.764000,18.414329
60.765000,18.209307
60.766000,17.698794
60.767000,17.188282
60.768000,16.677770
60.769000,16.167258
60.770000,15.656746
60.771000,15.146233
60.772000,14.635721
60.773000,13.604460
60.774000,12.485977
60.775000,11.367494
60.776000,10.249011
60.777000,9.130770
60.778000,8.013983
60.779000,6.900099
60.780000,5.739507
60.781000,4.464893
60.782000,3.198451
60.783000,1.941850
60.784000,0.696741
60.785000,-0.535246
60.786000,-1.752498
60.787000,-2.953432
60.788000,-3.382351
60.789000,-3.537092
60.790000,-3.684950
60.791000,-3.825874
60.792000,-3.959822
60.793000,-4.086758
60.794000,-4.206658
60.795000,-3.857618
60.796000,-1.438544
60.797000,0.934645
60.798000,3.258674
60.799000,5.530367
60.800000,7.746655
60.801000,9.904578
60.802000,12.001290
60.803000,13.609555
60.804000,14.909456
60.805000,16.160644
60.806000,17.361518
60.807000,18.510572
60.808000,19.606399
60.809000,20.647691
60.810000,21.532527
60.811000,20.910221
60.812000,20.290377
60.813000,19.673459
60.814000,19.059916
60.815000,18.450191
60.816000,17.844713
60.817000,17.243900
60.818000,16.646755
60.819000,16.053802
60.820000,15.466830
60.821000,14.886207
60.822000,14.312286
60.823000,13.745406
60.824000,13.185890
60.825000,12.634048
60.826000,12.158701
60.827000,11.691045
60.828000,11.227349
60.829000,10.767874
60.830000,10.312870
60.831000,9.862582
60.832000,9.417245
60.833000,8.797949
60.834000,7.926420
60.835000,7.096236
60.836000,6.307101
60.837000,5.558642
60.838000,4.850407
60.839000,4.181866
60.840000,3.552412
60.841000,3.039833
60.842000,2.572251
60.843000,2.132100
60.844000,1.718746
60.845000,1.331500
60.846000,0.969624
60.847000,0.632330
60.848000,0.439954
60.849000,0.559347
60.850000,0.643533
60.851000,0.694049
60.852000,0.712500
60.853000,0.700557
60.854000,0.659951
60.855000,0.592474
60.856000,0.509854
60.857000,0.405859
60.858000,0.278230
60.859000,0.129150
60.860000,-0.039152
60.861000,-0.224400
60.862000,-0.424276
60.863000,-0.655418
60.864000,-0.980251
60.865000,-1.279372
60.866000,-1.554527
60.867000,-1.807499
60.868000,-2.040104
60.869000,-2.254191
60.870000,-2.451639
60.871000,-2.634351
60.872000,-2.804252
60.873000,-2.963287
60.874000,-3.113418
60.875000,-3.256617
60.876000,-3.394867
60.877000,-3.535777
60.878000,-3.683171
60.879000,-3.833362
60.880000,-3.983697
60.881000,-4.132934
60.882000,-4.277510
60.883000,-4.414707
60.884000,-4.541827
60.885000,-4.656191
60.886000,-4.755150
60.887000,-4.836084
60.888000,-4.946240
60.889000,-5.060384
60.890000,-5.171035
60.891000,-5.277961
60.892000,-5.380936
60.893000,-5.479741
60.894000,-5.574163
60.895000,-5.647542
60.896000,-5.669077
60.897000,-5.673356
60.898000,-5.659442
60.899000,-5.626434
60.900000,-5.573463
60.901000,-5.499700
60.902000,-5.404352
60.903000,-5.327309
60.904000,-5.248591
60.905000,-5.154229
60.906000,-5.043889
60.907000,-4.917266
60.908000,-4.774083
60.909000,-4.614092
60.910000,-4.437077
60.911000,-4.242850
60.912000,-4.031255
60.913000,-3.802167
60.914000,-3.555490
60.915000,-3.291164
60.916000,-3.009159
60.917000,-2.709475
60.918000,-2.864774
60.919000,-3.344436
60.920000,-3.869342
60.921000,-4.440168
60.922000,-5.057501
60.923000,-5.721832
60.924000,-6.433560
60.925000,-7.135940
60.926000,-6.956751
60.927000,-6.763733
60.928000,-6.556999
60.929000,-6.336693
60.930000,-6.102982
60.931000,-5.856063
60.932000,-5.596158
60.933000,-5.448982
60.934000,-5.423614
60.935000,-5.398510
60.936000,-5.373824
60.937000,-5.349709
60.938000,-5.326318
60.939000,-5.303804
60.940000,-5.282321
60.941000,-5.993279
60.942000,-6.778831
60.943000,-7.594750
60.944000,-8.440371
60.945000,-9.314971
60.946000,-10.217772
60.947000,-11.147940
60.948000,-11.827828
60.949000,-12.074892
60.950000,-12.326172
60.951000,-12.581528
60.952000,-12.840813
60.953000,-13.103870
60.954000,-13.370538
60.955000,-13.640648
60.956000,-12.753801
60.957000,-11.599168
60.958000,-10.421156
60.959000,-9.221524
60.960000,-8.002076
60.961000,-6.764660
60.962000,-5.511157
60.963000,-4.801672
60.964000,-5.629560
60.965000,-6.471167
60.966000,-7.325460
60.967000,-8.191385
60.968000,-9.067869
60.969000,-9.953822
60.970000,-10.848139
60.971000,-11.837563
60.972000,-12.869749
60.973000,-13.907295
60.974000,-14.948870
60.975000,-15.993135
60.976000,-17.038745
60.977000,-18.084579
60.978000,-18.938875
60.979000,-18.705794
60.980000,-18.472713
60.981000,-18.239631
60.982000,-18.006550
60.983000,-17.773469
60.984000,-17.540387
60.985000,-17.307306
60.986000,-17.497070
60.987000,-17.979237
60.988000,-18.461403
60.989000,-18.943569
60.990000,-19.425736
60.991000,-19.907902
60.992000,-20.390068
60.993000,-20.897618
60.994000,-22.158205
60.995000,-23.418792
60.996000,-24.679379
60.997000,-25.939966
60.998000,-27.200553
60.999000,-28.461139
61.000000,-29.721726
61.001000,-30.603310
61.002000,-31.064364
61.003000,-31.525418
