#t_s,e_raw_um
42.097000,-21.762370
42.098000,-22.168104
42.099000,-22.573838
42.100000,-22.979571
42.101000,-23.385305
42.102000,-23.791038
42.103000,-24.196772
42.104000,-24.602506
42.105000,-25.008239
42.106000,-25.413973
42.107000,-25.819706
42.108000,-26.225440
42.109000,-26.631174
42.110000,-27.036907
42.111000,-27.635889
42.112000,-28.430653
42.113000,-29.225418
42.114000,-30.020182
42.115000,-30.814946
42.116000,-31.609710
42.117000,-32.404475
42.118000,-33.199239
42.119000,-33.393574
42.120000,-33.548334
42.121000,-33.703094
42.122000,-33.857853
42.123000,-34.012613
42.124000,-34.167373
42.125000,-34.322133
42.126000,-34.355391
42.127000,-34.190061
42.128000,-34.024731
42.129000,-33.859401
42.130000,-33.694070
42.131000,-33.528740
42.132000,-33.363410
42.133000,-33.198080
42.134000,-33.776331
42.135000,-34.516695
42.136000,-35.257060
42.137000,-35.997424
42.138000,-36.737789
42.139000,-37.478153
42.140000,-38.218518
42.141000,-38.890717
42.142000,-39.371335
42.143000,-39.851953
42.144000,-40.332571
42.145000,-40.813189
42.146000,-41.293807
42.147000,-41.774425
42.148000,-42.255043
42.149000,-42.323518
42.150000,-42.218580
42.151000,-42.113642
42.152000,-42.008704
42.153000,-41.903766
42.154000,-41.798828
42.155000,-41.693891
42.156000,-41.673329
42.157000,-42.149213
42.158000,-42.625097
42.159000,-43.100982
42.160000,-43.576866
42.161000,-44.052750
42.162000,-44.528635
42.163000,-45.004519
42.164000,-45.793992
42.165000,-46.804381
42.166000,-47.814770
42.167000,-48.825159
42.168000,-49.835548
42.169000,-50.845937
42.170000,-51.856326
42.171000,-52.854307
42.172000,-53.423332
42.173000,-53.992356
42.174000,-54.561381
42.175000,-55.130406
42.176000,-55.699430
42.177000,-56.268455
42.178000,-56.837480
42.179000,-56.996236
42.180000,-56.691483
42.181000,-56.386730
42.182000,-56.081977
42.183000,-55.777224
42.184000,-55.472471
42.185000,-55.167718
42.186000,-54.862965
42.187000,-54.949325
42.188000,-55.073915
42.189000,-55.198506
42.190000,-55.323097
42.191000,-55.447687
42.192000,-55.572278
42.193000,-55.696868
42.194000,-56.078153
42.195000,-56.931208
42.196000,-57.784264
42.197000,-58.637320
42.198000,-59.490375
42.199000,-60.343431
42.200000,-61.196487
42.201000,-62.049542
42.202000,-61.991318
42.203000,-61.696373
42.204000,-61.401428
42.205000,-61.106483
42.206000,-60.811538
42.207000,-60.516593
42.208000,-60.221647
42.209000,-59.926702
42.210000,-59.631757
42.211000,-59.336812
42.212000,-59.041867
42.213000,-58.746922
42.214000,-58.451977
42.215000,-58.157032
42.216000,-57.862086
42.217000,-57.567141
42.218000,-57.272196
42.219000,-56.977251
42.220000,-56.682306
42.221000,-56.387361
42.222000,-56.092416
42.223000,-55.797471
42.224000,-55.564067
42.225000,-55.790394
42.226000,-56.016720
42.227000,-56.243046
42.228000,-56.469373
42.229000,-56.695699
42.230000,-56.922025
42.231000,-57.148351
42.232000,-56.239167
42.233000,-54.435918
42.234000,-52.632670
42.235000,-50.829421
42.236000,-49.026172
42.237000,-47.222924
42.238000,-45.419675
42.239000,-43.615232
42.240000,-40.489404
42.241000,-37.363575
42.242000,-34.237747
42.243000,-31.111919
42.244000,-27.986091
42.245000,-24.860262
42.246000,-21.734434
42.247000,-18.758360
42.248000,-15.971092
42.249000,-13.183824
42.250000,-10.396557
42.251000,-7.609289
42.252000,-4.822021
42.253000,-2.034754
42.254000,0.752514
42.255000,0.720720
42.256000,0.318086
42.257000,-0.084548
42.258000,-0.487182
42.259000,-0.889816
42.260000,-1.292451
42.261000,-1.695085
42.262000,-2.142402
42.263000,-2.682453
42.264000,-3.222504
42.265000,-3.762555
42.266000,-4.302606
42.267000,-4.842657
42.268000,-5.382708
42.269000,-5.922759
42.270000,-7.452689
42.271000,-9.284019
42.272000,-11.115349
42.273000,-12.946679
42.274000,-14.778008
42.275000,-16.609338
42.276000,-18.440668
42.277000,-20.312507
42.278000,-22.338582
42.279000,-24.364657
42.280000,-26.390732
42.281000,-28.416807
42.282000,-30.442883
42.283000,-32.468958
42.284000,-34.495033
42.285000,-35.639288
42.286000,-36.307528
42.287000,-36.975768
42.288000,-37.644007
42.289000,-38.312247
42.290000,-38.980487
42.291000,-39.648726
42.292000,-40.033629
42.293000,-37.583190
42.294000,-35.132751
42.295000,-32.682311
42.296000,-30.231872
42.297000,-27.781433
42.298000,-25.330994
42.299000,-22.880554
42.300000,-20.248355
42.301000,-17.456436
42.302000,-14.664517
42.303000,-11.872598
42.304000,-9.080679
42.305000,-6.288760
42.306000,-3.496841
42.307000,-0.704922
42.308000,-0.619992
42.309000,-0.608197
42.310000,-0.596401
42.311000,-0.584605
42.312000,-0.572810
42.313000,-0.561014
42.314000,-0.549218
42.315000,-0.754240
42.316000,-1.264753
42.317000,-1.775265
42.318000,-2.285777
42.319000,-2.796289
42.320000,-3.306801
42.321000,-3.817314
42.322000,-4.327826
42.323000,-5.359087
42.324000,-6.477570
42.325000,-7.596053
42.326000,-8.714536
42.327000,-9.832777
42.328000,-10.949564
42.329000,-12.063448
42.330000,-13.224040
42.331000,-14.498654
42.332000,-15.765096
42.333000,-17.021697
42.334000,-18.266806
42.335000,-19.498792
42.336000,-20.716045
42.337000,-21.916978
42.338000,-22.345898
42.339000,-22.500639
42.340000,-22.648497
42.341000,-22.789421
42.342000,-22.923369
42.343000,-23.050305
42.344000,-23.170205
42.345000,-22.821165
42.346000,-20.402091
42.347000,-18.028902
42.348000,-15.704873
42.349000,-13.433180
42.350000,-11.216892
42.351000,-9.058969
42.352000,-6.962257
42.353000,-5.353992
42.354000,-4.054091
42.355000,-2.802902
42.356000,-1.602029
42.357000,-0.452975
42.358000,0.642852
42.359000,1.684144
42.360000,2.568980
42.361000,1.946674
42.362000,1.326830
42.363000,0.709912
42.364000,0.096369
42.365000,-0.513356
42.366000,-1.118834
42.367000,-1.719647
42.368000,-2.316792
42.369000,-2.909745
42.370000,-3.496717
42.371000,-4.077340
42.372000,-4.651261
42.373000,-5.218141
42.374000,-5.777656
42.375000,-6.329499
42.376000,-6.804846
42.377000,-7.272502
42.378000,-7.736198
42.379000,-8.195673
42.380000,-8.650676
42.381000,-9.100964
42.382000,-9.546301
42.383000,-10.165598
42.384000,-11.037127
42.385000,-11.867311
42.386000,-12.656446
42.387000,-13.404905
42.388000,-14.113140
42.389000,-14.781681
42.390000,-15.411135
42.391000,-15.923714
42.392000,-16.391296
42.393000,-16.831447
42.394000,-17.244801
42.395000,-17.632047
42.396000,-17.993923
42.397000,-18.331217
42.398000,-18.523593
42.399000,-18.404200
42.400000,-18.320014
42.401000,-18.269498
42.402000,-18.251046
42.403000,-18.262990
42.404000,-18.303596
42.405000,-18.371073
42.406000,-18.453693
42.407000,-18.557688
42.408000,-18.685317
42.409000,-18.834397
42.410000,-19.002699
42.411000,-19.187947
42.412000,-19.387823
42.413000,-19.618964
42.414000,-19.943797
42.415000,-20.242919
42.416000,-20.518074
42.417000,-20.771046
42.418000,-21.003650
42.419000,-21.217738
42.420000,-21.415186
42.421000,-21.597898
42.422000,-21.767799
42.423000,-21.926834
42.424000,-22.076965
42.425000,-22.220164
42.426000,-22.358414
42.427000,-22.499324
42.428000,-22.646718
42.429000,-22.796908
42.430000,-22.947243
42.431000,-23.096481
42.432000,-23.241057
42.433000,-23.378254
42.434000,-23.505373
42.435000,-23.619738
42.436000,-23.718697
42.437000,-23.799631
42.438000,-23.909787
42.439000,-24.023931
42.440000,-24.134582
42.441000,-24.241508
42.442000,-24.344483
42.443000,-24.443287
42.444000,-24.537710
42.445000,-24.611089
42.446000,-24.632624
42.447000,-24.636903
42.448000,-24.622989
42.449000,-24.589981
42.450000,-24.537010
42.451000,-24.463247
42.452000,-24.367899
42.453000,-24.290856
42.454000,-24.212138
42.455000,-24.117776
42.456000,-24.007436
42.457000,-23.880813
42.458000,-23.737630
42.459000,-23.577639
42.460000,-23.400624
42.461000,-23.206397
42.462000,-22.994802
42.463000,-22.765713
42.464000,-22.519037
42.465000,-22.254711
42.466000,-21.972706
42.467000,-21.673022
42.468000,-21.828321
42.469000,-22.307983
42.470000,-22.832889
42.471000,-23.403715
42.472000,-24.021048
42.473000,-24.685379
42.474000,-25.397107
42.475000,-26.099487
42.476000,-25.920298
42.477000,-25.727280
42.478000,-25.520546
42.479000,-25.300240
42.480000,-25.066529
42.481000,-24.819610
42.482000,-24.559705
42.483000,-24.412529
42.484000,-24.387161
42.485000,-24.362057
42.486000,-24.337371
42.487000,-24.313256
42.488000,-24.289864
42.489000,-24.267351
42.490000,-24.245868
42.491000,-24.956826
42.492000,-25.742378
42.493000,-26.558297
42.494000,-27.403918
42.495000,-28.278518
42.496000,-29.181318
42.497000,-30.111487
42.498000,-30.791375
42.499000,-31.038439
42.500000,-31.289719
42.501000,-31.545075
42.502000,-31.804360
42.503000,-32.067417
42.504000,-32.334085
42.505000,-32.604195
42.506000,-31.717348
42.507000,-30.562715
42.508000,-29.384703
42.509000,-28.185071
42.510000,-26.965623
42.511000,-25.728206
42.512000,-24.474704
42.513000,-23.765219
42.514000,-24.593107
42.515000,-25.434714
42.516000,-26.289007
42.517000,-27.154932
42.518000,-28.031416
42.519000,-28.917369
42.520000,-29.811686
42.521000,-30.801110
42.522000,-31.833295
42.523000,-32.870842
42.524000,-33.912417
42.525000,-34.956682
42.526000,-36.002292
42.527000,-37.048126
42.528000,-37.902422
42.529000,-37.669341
42.530000,-37.436259
42.531000,-37.203178
42.532000,-36.970097
42.533000,-36.737015
42.534000,-36.503934
42.535000,-36.270853
42.536000,-36.460617
42.537000,-36.942783
42.538000,-37.424950
42.539000,-37.907116
42.540000,-38.389283
42.541000,-38.871449
42.542000,-39.353615
42.543000,-39.861165
42.544000,-41.121752
42.545000,-42.382339
42.546000,-43.642926
42.547000,-44.903513
42.548000,-46.164099
42.549000,-47.424686
42.550000,-48.685273
42.551000,-49.566857
42.552000,-50.027911
42.553000,-50.488965
42.554000,-50.950019
42.555000,-51.411073
42.556000,-51.872127
42.557000,-52.333181
42.558000,-52.794235
42.559000,-52.775776
42.560000,-52.713030
42.561000,-52.650284
42.562000,-52.587538
42.563000,-52.524792
42.564000,-52.462047
42.565000,-52.399301
42.566000,-52.336555
42.567000,-52.273809
42.568000,-52.211063
42.569000,-52.148317
42.570000,-52.085571
42.571000,-52.022826
42.572000,-51.960080
42.573000,-51.897334
42.574000,-51.834588
42.575000,-51.771842
42.576000,-51.709096
42.577000,-51.646350
42.578000,-51.583605
42.579000,-51.520859
42.580000,-51.458113
42.581000,-51.232572
42.582000,-50.490705
42.583000,-49.748838
42.584000,-49.006971
42.585000,-48.265104
42.586000,-47.523237
42.587000,-46.781370
42.588000,-46.039503
42.589000,-46.079867
42.590000,-46.486420
42.591000,-46.892974
42.592000,-47.299528
42.593000,-47.706081
42.594000,-48.112635
42.595000,-48.519188
42.596000,-48.958058
42.597000,-49.628296
42.598000,-50.298533
42.599000,-50.968771
42.600000,-51.639009
42.601000,-52.309246
42.602000,-52.979484
42.603000,-53.649722
42.604000,-53.910837
42.605000,-53.855653
42.606000,-53.800469
42.607000,-53.745285
42.608000,-53.690100
42.609000,-53.634916
42.610000,-53.579732
42.611000,-53.523908
42.612000,-53.350217
42.613000,-53.176527
42.614000,-53.002837
42.615000,-52.829146
42.616000,-52.655456
42.617000,-52.481765
42.618000,-52.308075
42.619000,-52.250009
42.620000,-52.335092
42.621000,-52.420175
42.622000,-52.505258
42.623000,-52.590340
42.624000,-52.675423
42.625000,-52.760506
42.626000,-52.845589
42.627000,-52.317745
42.628000,-51.712783
42.629000,-51.107821
42.630000,-50.502859
42.631000,-49.897897
42.632000,-49.292935
42.633000,-48.687973
42.634000,-48.346783
42.635000,-48.541947
42.636000,-48.737111
42.637000,-48.932275
42.638000,-49.127439
42.639000,-49.322602
42.640000,-49.517766
42.641000,-49.712930
42.642000,-49.611290
42.643000,-49.421537
42.644000,-49.231783
42.645000,-49.042029
42.646000,-48.852276
42.647000,-48.662522
42.648000,-48.472769
42.649000,-48.095895
42.650000,-47.025600
42.651000,-45.955305
42.652000,-44.885010
42.653000,-43.814715
42.654000,-42.744420
42.655000,-41.674125
42.656000,-40.603830
42.657000,-39.948161
42.658000,-39.511921
42.659000,-39.075680
42.660000,-38.639440
42.661000,-38.203200
42.662000,-37.766960
42.663000,-37.330720
42.664000,-36.916601
42.665000,-36.712363
42.666000,-36.508125
42.667000,-36.303887
42.668000,-36.099649
42.669000,-35.895411
42.670000,-35.691173
42.671000,-35.486934
42.672000,-35.365421
42.673000,-35.315298
42.674000,-35.265175
42.675000,-35.215053
42.676000,-35.164930
42.677000,-35.114807
42.678000,-35.064685
42.679000,-35.014562
42.680000,-34.594481
42.681000,-34.166151
42.682000,-33.737822
42.683000,-33.309492
42.684000,-32.881163
42.685000,-32.452833
42.686000,-32.024504
42.687000,-31.935468
42.688000,-32.315728
42.689000,-32.695988
42.690000,-33.076249
42.691000,-33.456509
42.692000,-33.836769
42.693000,-34.217030
42.694000,-34.597290
42.695000,-34.748076
42.696000,-34.861826
42.697000,-34.975576
42.698000,-35.089326
42.699000,-35.203076
42.700000,-35.316825
42.701000,-35.430575
42.702000,-35.412656
42.703000,-35.091067
42.704000,-34.769479
42.705000,-34.447891
42.706000,-34.126303
42.707000,-33.804714
42.708000,-33.483126
42.709000,-33.161538
42.710000,-32.489155
42.711000,-31.695990
42.712000,-30.902824
42.713000,-30.109659
42.714000,-29.316493
42.715000,-28.523328
42.716000,-27.730162
42.717000,-26.935706
42.718000,-26.135572
42.719000,-25.335438
42.720000,-24.535304
42.721000,-23.735171
42.722000,-22.935037
42.723000,-22.134903
42.724000,-21.334770
42.725000,-20.041765
42.726000,-18.455198
42.727000,-16.868631
42.728000,-15.282064
42.729000,-13.695497
42.730000,-12.108931
42.731000,-10.522364
42.732000,-9.025320
42.733000,-8.752590
42.734000,-8.479860
42.735000,-8.207129
42.736000,-7.934399
42.737000,-7.661669
42.738000,-7.388939
42.739000,-7.116208
42.740000,-6.804743
42.741000,-6.455997
42.742000,-6.107251
42.743000,-5.758505
42.744000,-5.409758
42.745000,-5.061012
42.746000,-4.712266
42.747000,-4.363520
42.748000,-4.412171
42.749000,-4.481307
42.750000,-4.550442
42.751000,-4.619578
42.752000,-4.688714
42.753000,-4.757849
42.754000,-4.826985
42.755000,-5.215033
42.756000,-6.096889
42.757000,-6.978744
42.758000,-7.860600
42.759000,-8.742455
42.760000,-9.624311
42.761000,-10.506167
42.762000,-11.388022
42.763000,-12.566226
42.764000,-13.803491
42.765000,-15.040756
42.766000,-16.278021
42.767000,-17.515286
42.768000,-18.752551
42.769000,-19.989816
42.770000,-20.922045
42.771000,-21.051071
42.772000,-21.180097
42.773000,-21.309123
42.774000,-21.438148
42.775000,-21.567174
42.776000,-21.696200
42.777000,-21.825226
42.778000,-21.954252
42.779000,-22.083278
42.780000,-22.212304
42.781000,-22.341330
42.782000,-22.470356
42.783000,-22.599382
42.784000,-22.728408
42.785000,-22.907571
42.786000,-23.353749
42.787000,-23.799926
42.788000,-24.246104
42.789000,-24.692281
42.790000,-25.138458
42.791000,-25.584636
42.792000,-26.030813
42.793000,-26.141740
42.794000,-26.028709
42.795000,-25.915678
42.796000,-25.802646
42.797000,-25.689615
42.798000,-25.576584
42.799000,-25.463552
42.800000,-25.362312
42.801000,-25.537365
42.802000,-25.712418
42.803000,-25.887471
42.804000,-26.062524
42.805000,-26.237577
42.806000,-26.412630
42.807000,-26.587684
42.808000,-26.950201
42.809000,-27.513903
42.810000,-28.077605
42.811000,-28.641307
42.812000,-29.205009
42.813000,-29.768710
42.814000,-30.332412
42.815000,-30.896114
42.816000,-31.102701
42.817000,-31.279819
42.818000,-31.456937
42.819000,-31.634055
42.820000,-31.811173
42.821000,-31.988291
42.822000,-32.165409
42.823000,-32.349956
42.824000,-32.547419
42.825000,-32.744881
42.826000,-32.942343
42.827000,-33.139806
42.828000,-33.337268
42.829000,-33.534731
42.830000,-33.732193
42.831000,-34.182020
42.832000,-34.692352
42.833000,-35.202684
42.834000,-35.713016
42.835000,-36.223348
42.836000,-36.733680
42.837000,-37.244012
42.838000,-37.671067
42.839000,-37.845653
42.840000,-38.020239
42.841000,-38.194826
42.842000,-38.369412
42.843000,-38.543998
42.844000,-38.718585
42.845000,-38.893171
42.846000,-38.500770
42.847000,-37.852987
42.848000,-37.205205
42.849000,-36.557422
42.850000,-35.909639
42.851000,-35.261857
42.852000,-34.614074
42.853000,-34.111136
42.854000,-34.570070
42.855000,-35.029003
42.856000,-35.487937
42.857000,-35.946871
42.858000,-36.405804
42.859000,-36.864738
42.860000,-37.323672
42.861000,-38.036194
42.862000,-38.938234
42.863000,-39.840274
42.864000,-40.742313
42.865000,-41.644353
42.866000,-42.546393
42.867000,-43.448433
42.868000,-44.330710
42.869000,-43.792328
42.870000,-43.253947
42.871000,-42.715565
42.872000,-42.177183
42.873000,-41.638802
42.874000,-41.100420
42.875000,-40.562039
42.876000,-40.240938
42.877000,-40.179950
42.878000,-40.118961
42.879000,-40.057972
42.880000,-39.996983
42.881000,-39.935994
42.882000,-39.875006
42.883000,-39.814017
42.884000,-39.753028
