t_s,phase,nominal_along_mm,e_raw_um,b_um,e_vib_um
5.018000,X_return,8.217592,-35.052576,-18.963547,-16.089029
5.019000,X_return,8.212132,-34.813254,-18.963547,-15.849707
5.020000,X_return,8.206672,-33.737608,-18.963547,-14.774061
5.021000,X_return,8.201212,-32.661962,-18.963547,-13.698415
5.022000,X_return,8.195752,-31.586316,-18.963547,-12.622769
5.023000,X_return,8.190292,-30.510670,-18.963547,-11.547123
5.024000,X_return,8.184832,-29.435024,-18.963547,-10.471477
5.025000,X_return,8.179372,-28.359378,-18.963547,-9.395831
5.026000,X_return,8.173912,-27.283732,-18.963547,-8.320185
5.027000,X_return,8.168452,-26.269402,-18.963547,-7.305855
5.028000,X_return,8.162992,-25.306244,-18.963547,-6.342697
5.029000,X_return,8.157532,-24.343087,-18.963547,-5.379540
5.030000,X_return,8.152072,-23.379929,-18.963547,-4.416382
5.031000,X_return,8.146612,-22.416771,-18.963547,-3.453225
5.032000,X_return,8.141152,-21.453614,-18.963547,-2.490067
5.033000,X_return,8.135692,-20.490456,-18.963547,-1.526909
5.034000,X_return,8.130232,-19.527299,-18.963547,-0.563752
5.035000,X_return,8.124772,-19.985370,-18.963547,-1.021823
5.036000,X_return,8.119312,-20.462875,-18.963547,-1.499328
5.037000,X_return,8.113852,-20.940380,-18.963547,-1.976833
5.038000,X_return,8.108392,-21.417885,-18.963547,-2.454338
5.039000,X_return,8.102932,-21.895389,-18.963547,-2.931843
5.040000,X_return,8.097472,-22.372894,-18.963547,-3.409347
5.041000,X_return,8.092012,-22.850399,-18.963547,-3.886852
5.042000,X_return,8.086552,-22.788622,-18.963547,-3.825075
5.043000,X_return,8.081092,-22.005920,-18.963547,-3.042373
5.044000,X_return,8.075632,-21.223219,-18.963547,-2.259672
5.045000,X_return,8.070172,-20.440517,-18.963547,-1.476971
5.046000,X_return,8.064712,-19.657816,-18.963547,-0.694269
5.047000,X_return,8.059252,-18.875115,-18.963547,0.088432
5.048000,X_return,8.053792,-18.092413,-18.963547,0.871134
5.049000,X_return,8.048332,-17.309712,-18.963547,1.653835
5.050000,X_return,8.042872,-16.473550,-18.963547,2.489997
5.051000,X_return,8.037412,-15.629354,-18.963547,3.334193
5.052000,X_return,8.031952,-14.785158,-18.963547,4.178389
5.053000,X_return,8.026492,-13.940962,-18.963547,5.022585
5.054000,X_return,8.021032,-13.096765,-18.963547,5.866781
5.055000,X_return,8.015572,-12.252569,-18.963547,6.710978
5.056000,X_return,8.010112,-11.408373,-18.963547,7.555174
5.057000,X_return,8.004652,-10.533990,-18.963547,8.429557
5.058000,X_return,7.999192,-9.592660,-18.963547,9.370887
5.059000,X_return,7.993732,-8.651330,-18.963547,10.312217
5.060000,X_return,7.988272,-7.709999,-18.963547,11.253548
5.061000,X_return,7.982812,-6.768669,-18.963547,12.194878
5.062000,X_return,7.977352,-5.827339,-18.963547,13.136208
5.063000,X_return,7.971892,-4.886008,-18.963547,14.077539
5.064000,X_return,7.966432,-3.944678,-18.963547,15.018869
5.065000,X_return,7.960972,-3.003828,-18.963547,15.959719
5.066000,X_return,7.955512,-2.063136,-18.963547,16.900411
5.067000,X_return,7.950052,-1.122445,-18.963547,17.841102
5.068000,X_return,7.944592,-0.181753,-18.963547,18.781794
5.069000,X_return,7.939132,0.758939,-18.963547,19.722486
5.070000,X_return,7.933672,1.699631,-18.963547,20.663177
5.071000,X_return,7.928212,2.640322,-18.963547,21.603869
5.072000,X_return,7.922752,3.653338,-18.963547,22.616885
5.073000,X_return,7.917292,4.967574,-18.963547,23.931121
5.074000,X_return,7.911832,6.281810,-18.963547,25.245356
5.075000,X_return,7.906372,7.596045,-18.963547,26.559592
5.076000,X_return,7.900912,8.910281,-18.963547,27.873828
5.077000,X_return,7.895452,10.224516,-18.963547,29.188063
5.078000,X_return,7.889992,11.538752,-18.963547,30.502299
5.079000,X_return,7.884532,12.852988,-18.963547,31.816534
5.080000,X_return,7.879072,13.376542,-18.963547,32.340089
5.081000,X_return,7.873612,13.445685,-18.963547,32.409232
5.082000,X_return,7.868152,13.514828,-18.963547,32.478375
5.083000,X_return,7.862692,13.583971,-18.963547,32.547518
5.084000,X_return,7.857232,13.653114,-18.963547,32.616661
5.085000,X_return,7.851772,13.722257,-18.963547,32.685804
5.086000,X_return,7.846312,13.791400,-18.963547,32.754947
5.087000,X_return,7.840852,13.803634,-18.963547,32.767181
5.088000,X_return,7.835392,13.128467,-18.963547,32.092014
5.089000,X_return,7.829932,12.453300,-18.963547,31.416846
5.090000,X_return,7.824472,11.778132,-18.963547,30.741679
5.091000,X_return,7.819012,11.102965,-18.963547,30.066512
5.092000,X_return,7.813552,10.427798,-18.963547,29.391344
5.093000,X_return,7.808092,9.752630,-18.963547,28.716177
5.094000,X_return,7.802632,9.077463,-18.963547,28.041010
5.095000,X_return,7.797172,8.431224,-18.963547,27.394771
5.096000,X_return,7.791712,7.811916,-18.963547,26.775463
5.097000,X_return,7.786252,7.192608,-18.963547,26.156155
5.098000,X_return,7.780792,6.573300,-18.963547,25.536847
5.099000,X_return,7.775332,5.953992,-18.963547,24.917538
5.100000,X_return,7.769872,5.334683,-18.963547,24.298230
5.101000,X_return,7.764412,4.715375,-18.963547,23.678922
5.102000,X_return,7.758952,4.096067,-18.963547,23.059614
5.103000,X_return,7.753492,3.648957,-18.963547,22.612504
5.104000,X_return,7.748032,3.209153,-18.963547,22.172700
5.105000,X_return,7.742572,2.769349,-18.963547,21.732896
5.106000,X_return,7.737112,2.329545,-18.963547,21.293091
5.107000,X_return,7.731652,1.889740,-18.963547,20.853287
5.108000,X_return,7.726192,1.449936,-18.963547,20.413483
5.109000,X_return,7.720732,1.010132,-18.963547,19.973679
5.110000,X_return,7.715272,0.764930,-18.963547,19.728477
5.111000,X_return,7.709812,0.810757,-18.963547,19.774303
5.112000,X_return,7.704352,0.856583,-18.963547,19.820130
5.113000,X_return,7.698892,0.902409,-18.963547,19.865956
5.114000,X_return,7.693432,0.948235,-18.963547,19.911782
5.115000,X_return,7.687972,0.994061,-18.963547,19.957608
5.116000,X_return,7.682512,1.039887,-18.963547,20.003434
5.117000,X_return,7.677052,1.085714,-18.963547,20.049260
5.118000,X_return,7.671592,0.953075,-18.963547,19.916622
5.119000,X_return,7.666132,0.786984,-18.963547,19.750531
5.120000,X_return,7.660672,0.620893,-18.963547,19.584440
5.121000,X_return,7.655212,0.454802,-18.963547,19.418348
5.122000,X_return,7.649752,0.288710,-18.963547,19.252257
5.123000,X_return,7.644292,0.122619,-18.963547,19.086166
5.124000,X_return,7.638832,-0.043472,-18.963547,18.920075
5.125000,X_return,7.633372,-0.038048,-18.963547,18.925499
5.126000,X_return,7.627912,0.400713,-18.963547,19.364260
5.127000,X_return,7.622452,0.839474,-18.963547,19.803021
5.128000,X_return,7.616992,1.278236,-18.963547,20.241783
5.129000,X_return,7.611532,1.716997,-18.963547,20.680544
5.130000,X_return,7.606072,2.155758,-18.963547,21.119305
5.131000,X_return,7.600612,2.594520,-18.963547,21.558066
5.132000,X_return,7.595152,3.033281,-18.963547,21.996828
5.133000,X_return,7.589692,3.298401,-18.963547,22.261948
5.134000,X_return,7.584232,3.497653,-18.963547,22.461200
5.135000,X_return,7.578772,3.696905,-18.963547,22.660452
5.136000,X_return,7.573312,3.896157,-18.963547,22.859704
5.137000,X_return,7.567852,4.095409,-18.963547,23.058956
5.138000,X_return,7.562392,4.294661,-18.963547,23.258208
5.139000,X_return,7.556932,4.493913,-18.963547,23.457460
5.140000,X_return,7.551472,4.563474,-18.963547,23.527021
5.141000,X_return,7.546012,3.983370,-18.963547,22.946917
5.142000,X_return,7.540552,3.403267,-18.963547,22.366813
5.143000,X_return,7.535092,2.823163,-18.963547,21.786710
5.144000,X_return,7.529632,2.243059,-18.963547,21.206606
5.145000,X_return,7.524172,1.662955,-18.963547,20.626502
5.146000,X_return,7.518712,1.082851,-18.963547,20.046398
5.147000,X_return,7.513252,0.502747,-18.963547,19.466294
5.148000,X_return,7.507792,0.125451,-18.963547,19.088998
5.149000,X_return,7.502332,-0.120993,-18.963547,18.842553
5.150000,X_return,7.496872,-0.367438,-18.963547,18.596109
5.151000,X_return,7.491412,-0.613883,-18.963547,18.349664
5.152000,X_return,7.485952,-0.860327,-18.963547,18.103220
5.153000,X_return,7.480492,-1.106772,-18.963547,17.856775
5.154000,X_return,7.475032,-1.353216,-18.963547,17.610331
5.155000,X_return,7.469572,-1.643873,-18.963547,17.319674
5.156000,X_return,7.464112,-2.788039,-18.963547,16.175508
5.157000,X_return,7.458652,-3.932205,-18.963547,15.031342
5.158000,X_return,7.453192,-5.076371,-18.963547,13.887176
5.159000,X_return,7.447732,-6.220536,-18.963547,12.743010
5.160000,X_return,7.442272,-7.364702,-18.963547,11.598845
5.161000,X_return,7.436812,-8.508868,-18.963547,10.454679
5.162000,X_return,7.431352,-9.653034,-18.963547,9.310513
5.163000,X_return,7.425892,-11.029006,-18.963547,7.934541
5.164000,X_return,7.420432,-12.645599,-18.963547,6.317948
5.165000,X_return,7.414972,-14.262192,-18.963547,4.701354
5.166000,X_return,7.409512,-15.878786,-18.963547,3.084761
5.167000,X_return,7.404052,-17.495379,-18.963547,1.468168
5.168000,X_return,7.398592,-19.111972,-18.963547,-0.148425
5.169000,X_return,7.393132,-20.728565,-18.963547,-1.765019
5.170000,X_return,7.387672,-22.345159,-18.963547,-3.381612
5.171000,X_return,7.382212,-22.693011,-18.963547,-3.729465
5.172000,X_return,7.376752,-22.948430,-18.963547,-3.984883
5.173000,X_return,7.371292,-23.203848,-18.963547,-4.240301
5.174000,X_return,7.365832,-23.459266,-18.963547,-4.495719
5.175000,X_return,7.360372,-23.714684,-18.963547,-4.751137
5.176000,X_return,7.354912,-23.970102,-18.963547,-5.006555
5.177000,X_return,7.349452,-24.225520,-18.963547,-5.261974
5.178000,X_return,7.343992,-24.336637,-18.963547,-5.373090
5.179000,X_return,7.338532,-24.205720,-18.963547,-5.242173
5.180000,X_return,7.333072,-24.074802,-18.963547,-5.111255
5.181000,X_return,7.327612,-23.943885,-18.963547,-4.980338
5.182000,X_return,7.322152,-23.812967,-18.963547,-4.849420
5.183000,X_return,7.316692,-23.682050,-18.963547,-4.718503
5.184000,X_return,7.311232,-23.551133,-18.963547,-4.587586
5.185000,X_return,7.305772,-23.420215,-18.963547,-4.456668
5.186000,X_return,7.300312,-23.901586,-18.963547,-4.938039
5.187000,X_return,7.294852,-24.522003,-18.963547,-5.558456
5.188000,X_return,7.289392,-25.142420,-18.963547,-6.178873
5.189000,X_return,7.283932,-25.762837,-18.963547,-6.799290
5.190000,X_return,7.278472,-26.383254,-18.963547,-7.419708
5.191000,X_return,7.273012,-27.003672,-18.963547,-8.040125
5.192000,X_return,7.267552,-27.624089,-18.963547,-8.660542
5.193000,X_return,7.262092,-28.105563,-18.963547,-9.142016
5.194000,X_return,7.256632,-28.183987,-18.963547,-9.220440
5.195000,X_return,7.251172,-28.262411,-18.963547,-9.298864
5.196000,X_return,7.245712,-28.340834,-18.963547,-9.377288
5.197000,X_return,7.240252,-28.419258,-18.963547,-9.455711
5.198000,X_return,7.234792,-28.497682,-18.963547,-9.534135
5.199000,X_return,7.229332,-28.576106,-18.963547,-9.612559
5.200000,X_return,7.223872,-28.654530,-18.963547,-9.690983
5.201000,X_return,7.218412,-28.295755,-18.963547,-9.332208
5.202000,X_return,7.212952,-27.747619,-18.963547,-8.784072
5.203000,X_return,7.207492,-27.199483,-18.963547,-8.235936
5.204000,X_return,7.202032,-26.651347,-18.963547,-7.687800
5.205000,X_return,7.196572,-26.103210,-18.963547,-7.139664
5.206000,X_return,7.191112,-25.555074,-18.963547,-6.591527
5.207000,X_return,7.185652,-25.006938,-18.963547,-6.043391
5.208000,X_return,7.180192,-24.400006,-18.963547,-5.436459
5.209000,X_return,7.174732,-23.429477,-18.963547,-4.465930
5.210000,X_return,7.169272,-22.458948,-18.963547,-3.495402
5.211000,X_return,7.163812,-21.488420,-18.963547,-2.524873
5.212000,X_return,7.158352,-20.517891,-18.963547,-1.554344
5.213000,X_return,7.152892,-19.547362,-18.963547,-0.583815
5.214000,X_return,7.147432,-18.576834,-18.963547,0.386713
5.215000,X_return,7.141972,-17.606305,-18.963547,1.357242
5.216000,X_return,7.136512,-17.504131,-18.963547,1.459416
5.217000,X_return,7.131052,-18.029168,-18.963547,0.934379
5.218000,X_return,7.125592,-18.554205,-18.963547,0.409342
5.219000,X_return,7.120132,-19.079243,-18.963547,-0.115696
5.220000,X_return,7.114672,-19.604280,-18.963547,-0.640733
5.221000,X_return,7.109212,-20.129317,-18.963547,-1.165770
5.222000,X_return,7.103752,-20.654355,-18.963547,-1.690808
5.223000,X_return,7.098292,-21.164823,-18.963547,-2.201277
5.224000,X_return,7.092832,-21.028864,-18.963547,-2.065317
5.225000,X_return,7.087372,-20.892904,-18.963547,-1.929357
5.226000,X_return,7.081912,-20.756944,-18.963547,-1.793397
5.227000,X_return,7.076452,-20.620984,-18.963547,-1.657437
5.228000,X_return,7.070992,-20.485024,-18.963547,-1.521477
5.229000,X_return,7.065532,-20.349064,-18.963547,-1.385518
5.230000,X_return,7.060072,-20.213105,-18.963547,-1.249558
5.231000,X_return,7.054612,-19.563278,-18.963547,-0.599731
5.232000,X_return,7.049152,-18.318561,-18.963547,0.644986
5.233000,X_return,7.043692,-17.073844,-18.963547,1.889703
5.234000,X_return,7.038232,-15.829127,-18.963547,3.134420
5.235000,X_return,7.032772,-14.584409,-18.963547,4.379138
5.236000,X_return,7.027312,-13.339692,-18.963547,5.623855
5.237000,X_return,7.021852,-12.094975,-18.963547,6.868572
5.238000,X_return,7.016392,-10.850258,-18.963547,8.113289
5.239000,X_return,7.010932,-10.259057,-18.963547,8.704489
5.240000,X_return,7.005472,-9.736552,-18.963547,9.226995
5.241000,X_return,7.000012,-9.214047,-18.963547,9.749500
5.242000,X_return,6.994552,-8.691541,-18.963547,10.272006
5.243000,X_return,6.989092,-8.169036,-18.963547,10.794511
5.244000,X_return,6.983632,-7.646530,-18.963547,11.317016
5.245000,X_return,6.978172,-7.124025,-18.963547,11.839522
5.246000,X_return,6.972712,-7.141860,-18.963547,11.821687
5.247000,X_return,6.967252,-8.179660,-18.963547,10.783886
5.248000,X_return,6.961792,-9.217461,-18.963547,9.746086
5.249000,X_return,6.956332,-10.255262,-18.963547,8.708285
5.250000,X_return,6.950872,-11.293063,-18.963547,7.670484
5.251000,X_return,6.945412,-12.330863,-18.963547,6.632684
5.252000,X_return,6.939952,-13.368664,-18.963547,5.594883
5.253000,X_return,6.934492,-14.406465,-18.963547,4.557082
5.254000,X_return,6.929032,-15.148184,-18.963547,3.815363
5.255000,X_return,6.923572,-15.810115,-18.963547,3.153432
5.256000,X_return,6.918112,-16.472047,-18.963547,2.491500
5.257000,X_return,6.912652,-17.133978,-18.963547,1.829569
5.258000,X_return,6.907192,-17.795910,-18.963547,1.167637
5.259000,X_return,6.901732,-18.457841,-18.963547,0.505706
5.260000,X_return,6.896272,-19.119772,-18.963547,-0.156226
5.261000,X_return,6.890812,-19.539746,-18.963547,-0.576199
5.262000,X_return,6.885352,-19.145767,-18.963547,-0.182221
5.263000,X_return,6.879892,-18.751789,-18.963547,0.211758
5.264000,X_return,6.874432,-18.357810,-18.963547,0.605737
5.265000,X_return,6.868972,-17.963832,-18.963547,0.999715
5.266000,X_return,6.863512,-17.569853,-18.963547,1.393694
5.267000,X_return,6.858052,-17.175874,-18.963547,1.787673
5.268000,X_return,6.852592,-16.781896,-18.963547,2.181651
5.269000,X_return,6.847132,-16.573747,-18.963547,2.389800
5.270000,X_return,6.841672,-16.456892,-18.963547,2.506655
5.271000,X_return,6.836212,-16.340037,-18.963547,2.623510
5.272000,X_return,6.830752,-16.223182,-18.963547,2.740365
5.273000,X_return,6.825292,-16.106327,-18.963547,2.857220
5.274000,X_return,6.819832,-15.989472,-18.963547,2.974075
5.275000,X_return,6.814372,-15.872617,-18.963547,3.090930
5.276000,X_return,6.808912,-15.842918,-18.963547,3.120629
5.277000,X_return,6.803452,-16.504327,-18.963547,2.459220
5.278000,X_return,6.797992,-17.165735,-18.963547,1.797811
5.279000,X_return,6.792532,-17.827144,-18.963547,1.136403
5.280000,X_return,6.787072,-18.488553,-18.963547,0.474994
5.281000,X_return,6.781612,-19.149961,-18.963547,-0.186414
5.282000,X_return,6.776152,-19.811370,-18.963547,-0.847823
5.283000,X_return,6.770692,-20.472778,-18.963547,-1.509231
5.284000,X_return,6.765232,-20.988823,-18.963547,-2.025276
5.285000,X_return,6.759772,-21.387562,-18.963547,-2.424015
5.286000,X_return,6.754312,-21.786300,-18.963547,-2.822754
5.287000,X_return,6.748852,-22.185039,-18.963547,-3.221492
5.288000,X_return,6.743392,-22.583778,-18.963547,-3.620231
5.289000,X_return,6.737932,-22.982517,-18.963547,-4.018970
5.290000,X_return,6.732472,-23.381256,-18.963547,-4.417709
5.291000,X_return,6.727012,-23.779995,-18.963547,-4.816448
5.292000,X_return,6.724268,-23.516987,-18.963547,-4.553440
5.293000,X_return,6.721538,-23.250541,-18.963547,-4.286994
5.294000,X_return,6.718808,-22.984095,-18.963547,-4.020548
5.295000,X_return,6.716078,-22.717649,-18.963547,-3.754102
5.296000,X_return,6.713348,-22.451203,-18.963547,-3.487656
5.297000,X_return,6.710618,-22.184757,-18.963547,-3.221210
5.298000,X_return,6.707888,-21.918311,-18.963547,-2.954764
5.299000,X_return,6.705158,-21.651865,-18.963547,-2.688318
5.300000,X_return,6.702428,-21.385419,-18.963547,-2.421872
5.301000,X_return,6.699698,-21.118973,-18.963547,-2.155426
5.302000,X_return,6.696968,-20.852527,-18.963547,-1.888980
5.303000,X_return,6.694238,-20.586081,-18.963547,-1.622534
5.304000,X_return,6.691508,-20.319635,-18.963547,-1.356088
5.305000,X_return,6.688778,-20.053189,-18.963547,-1.089642
5.306000,X_return,6.686048,-19.786743,-18.963547,-0.823196
5.307000,X_return,6.680922,-20.048486,-18.963547,-1.084939
5.308000,X_return,6.675462,-20.383846,-18.963547,-1.420300
5.309000,X_return,6.670002,-20.719207,-18.963547,-1.755660
5.310000,X_return,6.664542,-21.054567,-18.963547,-2.091020
5.311000,X_return,6.659082,-21.389927,-18.963547,-2.426380
5.312000,X_return,6.653622,-21.725287,-18.963547,-2.761741
5.313000,X_return,6.648162,-22.060648,-18.963547,-3.097101
5.314000,X_return,6.642702,-22.646720,-18.963547,-3.683173
5.315000,X_return,6.637242,-23.767777,-18.963547,-4.804230
5.316000,X_return,6.631782,-24.888834,-18.963547,-5.925287
5.317000,X_return,6.626322,-26.009891,-18.963547,-7.046344
5.318000,X_return,6.620862,-27.130948,-18.963547,-8.167401
5.319000,X_return,6.615402,-28.252005,-18.963547,-9.288458
5.320000,X_return,6.609942,-29.373062,-18.963547,-10.409515
5.321000,X_return,6.604482,-30.494119,-18.963547,-11.530572
5.322000,X_return,6.599022,-30.857264,-18.963547,-11.893717
5.323000,X_return,6.593562,-30.981743,-18.963547,-12.018197
5.324000,X_return,6.588102,-31.106223,-18.963547,-12.142676
5.325000,X_return,6.582642,-31.230703,-18.963547,-12.267156
5.326000,X_return,6.577182,-31.355183,-18.963547,-12.391636
5.327000,X_return,6.571722,-31.479663,-18.963547,-12.516116
5.328000,X_return,6.566262,-31.604143,-18.963547,-12.640596
