# trace n_full=62853 stride=5 n_written=12571
# B0_Ns_per_m=400
# K_N_per_m=5000
# bias_um=0
# case_id=ASFC_default
# fd_scale=1
# fd_sha256=58858d990d4f36176992fea6e5590f4a8ab64bca1face89aaacc6ea25d261187
# mode=ASFC
# mu=896436268.5
# n=3
# n_steps_done=62853
# note=
# r_actual=1
# r_design=1
# status=OK
# v_ref_m_s=0.0006679905
# units t=s phase=code along_mm=mm y_d=m y_sim=m e_um=um e_raw_um=um b_um=um e_vib_um=um v_m_s=m/s Fd_N=N F_spring_N=N F_linear_damping_N=N F_shear_N=N F_SFC_N=N tau_1=N*m tau_2=N*m tau_3=N*m tau_4=N*m tau_5=N*m tau_6=N*m
# phase_names=start,fwd_steady,turn,ret_steady,stop
t,phase,along_mm,y_d,y_sim,e_um,e_raw_um,b_um,e_vib_um,v_m_s,Fd_N,F_spring_N,F_linear_damping_N,F_shear_N,F_SFC_N,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
0.44,0,0,-0.174,-0.174,0.438869,-1.16335,-0.043576,-1.11978,9.57806e-05,0.154029,-0.00219434,-0.0383122,-0.000787683,-0.0412943,0.0286556,-1.5936e-08,3.49057e-09,3.22628e-09,0.00412943,-9.16917e-18
0.445,0,0,-0.174,-0.173999,0.937656,-0.342394,-0.043576,-0.298818,0.000102148,0.148874,-0.00468828,-0.0408593,-0.000955459,-0.046503,0.0322702,-3.4233e-08,7.49865e-09,6.93067e-09,0.0046503,-5.16287e-18
0.45,0,0,-0.174,-0.173999,1.43332,0.397191,-0.043576,0.440767,9.1194e-05,0.118272,-0.00716661,-0.0364776,-0.000679857,-0.044324,0.0307582,-4.81156e-08,1.05401e-08,9.74142e-09,0.0044324,4.92096e-18
0.455,0,0,-0.174,-0.173998,1.83829,0.98236,-0.043576,1.02594,6.14759e-05,0.053455,-0.00919147,-0.0245904,-0.000208273,-0.0339901,0.0235871,-4.66324e-08,1.02156e-08,9.44127e-09,0.00339901,3.77366e-18
0.46,0,0,-0.174,-0.173998,2.04985,1.24765,-0.043576,1.29122,8.93053e-06,-0.048346,-0.0102492,-0.00357221,-6.38485e-07,-0.0138221,0.00959171,-2.10467e-08,4.6108e-09,4.2612e-09,0.00138221,-1.53456e-18
0.465,0,0,-0.174,-0.173998,1.95908,1.35115,-0.043576,1.39473,-6.00749e-05,-0.155268,-0.0097954,0.02403,0.000194356,0.0144289,-0.0100128,2.10703e-08,-4.61615e-09,-4.26604e-09,-0.00144289,-1.60193e-18
0.47,0,0,-0.174,-0.173998,1.53086,1.16949,-0.043576,1.21307,-0.000118014,-0.206079,-0.00765431,0.0472056,0.0014734,0.0410247,-0.0284688,4.75164e-08,-1.04104e-08,-9.62061e-09,-0.00410247,0
0.475,0,0,-0.174,-0.173999,0.893115,0.348228,-0.043576,0.391805,-0.000130262,-0.159931,-0.00446557,0.0521047,0.00198139,0.0496205,-0.0344338,3.49749e-08,-7.66296e-09,-7.08142e-09,-0.00496205,-5.50898e-18
0.48,0,0,-0.174,-0.174,0.310452,-0.43125,-0.043576,-0.387674,-8.60656e-05,-0.042697,-0.00155226,0.0344263,0.00057149,0.0334455,-0.0232093,9.58429e-09,-2.09998e-09,-1.94057e-09,-0.00334455,-3.7132e-18
0.485,0,0,-0.174,-0.174,0.0242858,-0.83734,-0.043576,-0.793764,-1.29745e-05,0.063047,-0.000121429,0.00518981,1.95792e-06,0.00507034,-0.00351853,3.85432e-10,-8.44531e-11,-7.80408e-11,-0.000507034,-5.62921e-19
0.49,0,0,-0.174,-0.174,0.0815079,-0.163542,-0.043576,-0.119966,3.9087e-05,0.081877,-0.00040754,-0.0156348,-5.35325e-05,-0.0160959,0.0111696,-1.76779e-09,3.87356e-10,3.57939e-10,0.00160959,0
0.495,0,0,-0.174,-0.174,0.294033,-0.319334,-0.043576,-0.275758,3.58386e-05,0.00852,-0.00147016,-0.0143355,-4.12642e-05,-0.0158469,0.0109969,-4.0806e-09,8.9416e-10,8.2624e-10,0.00158469,0
0.5,0,0,-0.174,-0.174,0.388043,-0.660136,-0.043576,-0.61656,-1.14494e-05,-0.08373,-0.00194021,0.00457974,1.34544e-06,0.00264088,-0.00183262,8.5781e-10,-1.87972e-10,-1.73691e-10,-0.000264088,2.93196e-19
0.505,0,0,-0.174,-0.174,0.233688,-0.630001,-0.043576,-0.586425,-5.30468e-05,-0.099406,-0.00116844,0.0212187,0.000133812,0.0201841,-0.0140067,4.37243e-09,-9.58153e-10,-8.85343e-10,-0.00201841,-2.24088e-18
0.51,0,0,-0.174,-0.174,-0.033631,-0.745659,-0.043576,-0.702083,-4.08998e-05,-0.003604,0.000168155,0.0163599,6.13316e-05,0.0165894,-0.0115122,4.18987e-10,-9.18169e-11,-8.48384e-11,-0.00165894,0
0.515,0,0,-0.174,-0.174,-0.117535,-0.75906,-0.043576,-0.715484,2.67489e-05,0.134643,0.000587677,-0.0106995,-1.71567e-05,-0.010129,0.00702899,4.06547e-10,-8.90927e-11,-8.23202e-11,0.0010129,1.12455e-18
0.52,0,0,-0.174,-0.174,0.16848,-0.144158,-0.043576,-0.100582,9.54576e-05,0.187804,-0.000842402,-0.038183,-0.000779741,-0.0398052,0.0276227,-6.19922e-09,1.35855e-09,1.25526e-09,0.00398052,-4.41926e-18
0.525,0,0,-0.174,-0.173999,0.683976,0.015142,-0.043576,0.058718,9.64513e-05,0.083437,-0.00341988,-0.0385805,-0.000804347,-0.0428047,0.0297042,-2.21828e-08,4.86143e-09,4.49176e-09,0.00428047,0
0.53,0,0,-0.174,-0.173999,1.02581,0.104497,-0.043576,0.148073,1.26206e-05,-0.113775,-0.00512907,-0.00504826,-1.80204e-06,-0.0101791,0.00706378,-7.77402e-09,1.70373e-09,1.57416e-09,0.00101791,1.13011e-18
0.535,0,0,-0.174,-0.173999,0.85988,0.801109,-0.043576,0.844686,-9.79774e-05,-0.24633,-0.0042994,0.0391909,0.000843134,0.0357347,-0.024798,2.33085e-08,-5.10831e-09,-4.71977e-09,-0.00357347,0
0.54,0,0,-0.174,-0.174,0.233832,0.266107,-0.043576,0.309683,-0.000147096,-0.209494,-0.00116916,0.0588383,0.00285312,0.0605223,-0.0419993,1.27985e-08,-2.80498e-09,-2.5916e-09,-0.00605223,0
0.545,0,0,-0.174,-0.174,-0.443202,-0.830543,-0.043576,-0.786966,-0.000101337,-0.052121,0.00221601,0.0405348,0.000932872,0.0436836,-0.0303142,-1.18889e-08,2.60566e-09,2.40742e-09,-0.00436836,4.84986e-18
0.55,0,0,-0.174,-0.174001,-0.768004,-1.65777,-0.043576,-1.6142,-9.15238e-06,0.081071,0.00384002,0.00366095,6.87261e-07,0.00750166,-0.00520576,-3.8286e-09,8.39118e-10,7.7527e-10,-0.000750166,0
0.555,0,0,-0.174,-0.174001,-0.664606,-1.4279,-0.043576,-1.38433,5.40989e-05,0.104523,0.00332303,-0.0216395,-0.000141933,-0.0184585,0.0128092,8.19319e-09,-1.79573e-09,-1.65908e-09,0.00184585,0
0.56,0,0,-0.174,-0.174,-0.361772,-0.719259,-0.043576,-0.675683,6.10945e-05,0.066487,0.00180886,-0.0244378,-0.000204421,-0.0228333,0.0158452,5.29255e-09,-1.16e-09,-1.07172e-09,0.00228333,2.53501e-18
0.565,0,0,-0.174,-0.174,-0.0845081,-0.686239,-0.043576,-0.642662,4.82593e-05,0.061827,0.00042254,-0.0193037,-0.000100754,-0.0189819,0.0131725,6.71954e-10,-1.47278e-10,-1.36068e-10,0.00189819,0
0.57,0,0,-0.174,-0.174,0.159955,-0.486693,-0.043576,-0.443117,5.46257e-05,0.101471,-0.000799773,-0.0218503,-0.000146121,-0.0227962,0.0158194,-3.12238e-09,6.84366e-10,6.32273e-10,0.00227962,0
0.575,0,0,-0.174,-0.174,0.466727,-0.136045,-0.043576,-0.092469,6.8945e-05,0.107455,-0.00233364,-0.027578,-0.000293784,-0.0302054,0.020961,-1.06485e-08,2.33396e-09,2.15629e-09,0.00302054,3.35348e-18
0.58,0,0,-0.174,-0.173999,0.795505,0.617609,-0.043576,0.661185,5.2174e-05,0.033834,-0.00397752,-0.0208696,-0.000127316,-0.0249745,0.017331,-1.4617e-08,3.20384e-09,2.95993e-09,0.00249745,-2.77272e-18
0.585,0,0,-0.174,-0.173999,0.960405,0.718772,-0.043576,0.762348,7.07933e-07,-0.055444,-0.00480202,-0.000283173,-3.1805e-10,-0.0050852,0.00352887,-3.58251e-09,7.85241e-10,7.25456e-10,0.00050852,5.6457e-19
0.59,0,0,-0.174,-0.173999,0.868195,0.39548,-0.043576,0.439056,-3.93479e-05,-0.063957,-0.00434098,0.0157392,5.46115e-05,0.0114528,-0.00794766,7.34686e-09,-1.61036e-09,-1.48774e-09,-0.00114528,0
0.595,0,0,-0.174,-0.173999,0.669844,0.224719,-0.043576,0.268295,-3.0351e-05,0.00354,-0.00334922,0.0121404,2.50633e-05,0.00881625,-0.00611804,4.40897e-09,-9.66408e-10,-8.92819e-10,-0.000881625,0
0.6,0,0,-0.174,-0.173999,0.586255,0.092515,-0.043576,0.136091,2.18266e-06,0.034552,-0.00293127,-0.000873064,-9.32133e-09,-0.00380435,0.00264003,-1.66479e-09,3.64911e-10,3.37122e-10,0.000380435,0
0.605,0,0,-0.174,-0.173999,0.610958,0.015256,-0.043576,0.058832,-3.15452e-06,-0.048778,-0.00305479,0.00126181,2.81396e-08,-0.00179295,0.00124422,-8.13175e-10,1.78244e-10,1.64669e-10,0.000179295,0
0.61,0,0,-0.174,-0.174,0.489698,0.332149,-0.043576,0.375726,-6.31061e-05,-0.175974,-0.00244849,0.0252425,0.000225286,0.0230193,-0.0159742,8.51585e-09,-1.86665e-09,-1.72448e-09,-0.00230193,0
0.615,0,0,-0.174,-0.174,0.0456324,-0.463863,-0.043576,-0.420287,-0.000117517,-0.195433,-0.000228162,0.047007,0.00145488,0.0482337,-0.0334718,2.81505e-09,-6.17053e-10,-5.70054e-10,-0.00482337,5.35502e-18
0.62,0,0,-0.174,-0.174001,-0.532736,-2.07769,-0.043576,-2.03411,-9.383e-05,-0.051271,0.00266368,0.037532,0.000740534,0.0409362,-0.0284077,-1.44484e-08,3.16709e-09,2.92585e-09,-0.00409362,0
0.625,0,0,-0.174,-0.174001,-0.819768,-1.51664,-0.043576,-1.47306,6.38444e-06,0.140765,0.00409884,-0.00255378,-2.33286e-07,0.00154483,-0.00107203,-8.70522e-10,1.90819e-10,1.76284e-10,-0.000154483,0
0.63,0,0,-0.174,-0.174001,-0.574302,-1.06293,-0.043576,-1.01936,0.000102186,0.210869,0.00287151,-0.0408745,-0.000956525,-0.0389595,0.027036,1.54902e-08,-3.39549e-09,-3.13683e-09,0.00389595,0
0.635,0,0,-0.174,-0.174,-0.000531499,-0.701588,-0.043576,-0.658012,0.000113399,0.112266,2.65749e-06,-0.0453596,-0.00130721,-0.0466641,0.0323826,-2.91351e-10,6.38651e-11,5.89998e-11,0.00466641,0
0.64,0,0,-0.174,-0.174,0.447657,-0.10781,-0.043576,-0.064233,4.40949e-05,-0.038489,-0.00223828,-0.017638,-7.68574e-05,-0.0199531,0.0138465,-6.53325e-09,1.43211e-09,1.32301e-09,0.00199531,0
0.645,0,0,-0.174,-0.173999,0.504753,-0.031264,-0.043576,0.012313,-2.9741e-05,-0.09216,-0.00252376,0.0118964,2.35823e-05,0.00939622,-0.00652051,3.50559e-09,-7.68443e-10,-7.09899e-10,-0.000939622,1.04319e-18
0.65,0,0,-0.174,-0.174,0.304713,-0.463414,-0.043576,-0.419838,-4.01977e-05,-0.018041,-0.00152356,0.0160791,5.82266e-05,0.0146137,-0.0101412,3.40091e-09,-7.455e-10,-6.88702e-10,-0.00146137,1.62245e-18
0.655,0,0,-0.174,-0.174,0.185408,0.305288,-0.043576,0.348864,6.53e-06,0.07897,-0.000927038,-0.002612,-2.49608e-07,-0.00353929,0.00245609,-5.13076e-10,1.1247e-10,1.03901e-10,0.000353929,-3.9294e-19
0.66,0,0,-0.174,-0.174,0.311876,0.435576,-0.043576,0.479152,4.43633e-05,0.075914,-0.00155938,-0.0177453,-7.82691e-05,-0.019383,0.0134508,-4.47474e-09,9.809e-10,9.06162e-10,0.0019383,2.15194e-18
0.665,0,0,-0.174,-0.173999,0.511101,-0.133611,-0.043576,-0.090034,1.87328e-05,-0.045748,-0.00255551,-0.00749312,-5.89288e-06,-0.0100545,0.00697735,-3.74207e-09,8.20294e-10,7.57792e-10,0.00100545,0
0.67,0,0,-0.174,-0.174,0.458326,0.359231,-0.043576,0.402807,-5.96766e-05,-0.18748,-0.00229163,0.0238707,0.000190516,0.0217695,-0.015107,7.38085e-09,-1.61795e-09,-1.49467e-09,-0.00217695,-2.4169e-18
0.675,0,0,-0.174,-0.174,0.0069937,0.02815,-0.043576,0.071727,-0.000126595,-0.229669,-3.49685e-05,0.0506379,0.00181873,0.0524217,-0.0363781,1.23743e-09,-2.71256e-10,-2.50587e-10,-0.00524217,0
0.68,0,0,-0.174,-0.174001,-0.655589,-1.32103,-0.043576,-1.27746,-0.000125613,-0.140617,0.00327794,0.050245,0.00177672,0.0552997,-0.0383753,-2.4653e-08,5.40421e-09,4.99239e-09,-0.00552997,-6.1395e-18
0.685,0,0,-0.174,-0.174001,-1.16942,-1.72722,-0.043576,-1.68364,-5.99203e-05,-0.002034,0.00584711,0.0239681,0.00019286,0.0300081,-0.0208241,-2.44484e-08,5.35939e-09,4.95098e-09,-0.00300081,-3.33157e-18
0.69,0,0,-0.174,-0.174001,-1.30979,-1.81371,-0.043576,-1.77013,1.449e-05,0.067987,0.00654897,-0.00579602,-2.72727e-06,0.000750224,-0.000520619,-6.9055e-10,1.51377e-10,1.39841e-10,-7.50224e-05,8.32916e-20
0.695,0,0,-0.174,-0.174001,-1.16202,-1.55386,-0.043576,-1.51029,3.89283e-05,0.024139,0.00581009,-0.0155713,-5.28829e-05,-0.00981411,0.00681051,8.03791e-09,-1.76201e-09,-1.62774e-09,0.000981411,-1.08958e-18
0.7,0,0,-0.174,-0.174001,-1.01678,-1.82782,-0.043576,-1.78424,6.33184e-06,-0.065724,0.0050839,-0.00253274,-2.27567e-07,0.00255093,-0.00177022,-1.82388e-09,3.99818e-10,3.69349e-10,-0.000255093,0
0.705,0,0,-0.174,-0.174001,-1.07559,-1.85902,-0.043576,-1.81544,-3.38986e-05,-0.090117,0.00537795,0.0135595,3.49194e-05,0.0189723,-0.0131659,-1.43054e-08,3.13594e-09,2.89695e-09,-0.00189723,0
0.71,0,0,-0.174,-0.174001,-1.25619,-1.47679,-0.043576,-1.43321,-2.72898e-05,-0.008474,0.00628093,0.0109159,1.82188e-05,0.0172151,-0.0119464,-1.51823e-08,3.32817e-09,3.07453e-09,-0.00172151,0
0.715,0,0,-0.174,-0.174001,-1.29222,-1.95733,-0.043576,-1.91376,2.89217e-05,0.105124,0.0064611,-0.0115687,-2.16866e-05,-0.00512928,0.00355947,4.67316e-09,-1.02443e-09,-9.46352e-10,0.000512928,0
0.72,0,0,-0.174,-0.174001,-1.02674,-1.85083,-0.043576,-1.80725,8.21024e-05,0.137825,0.00513372,-0.0328409,-0.000496119,-0.0282033,0.0195717,2.05096e-08,-4.49603e-09,-4.15337e-09,0.00282033,0
0.725,0,0,-0.174,-0.174001,-0.59541,-0.660449,-0.043576,-0.616873,7.89393e-05,0.056218,0.00297705,-0.0315757,-0.00044096,-0.0290396,0.0201521,1.22655e-08,-2.68879e-09,-2.48387e-09,0.00290396,0
0.73,0,0,-0.174,-0.174,-0.302313,-0.75427,-0.043576,-0.710693,2.15666e-05,-0.059683,0.00151157,-0.00862662,-8.99211e-06,-0.00712405,0.00494374,1.50541e-09,-3.3001e-10,-3.04858e-10,0.000712405,-7.90928e-19
0.735,0,0,-0.174,-0.174,-0.322993,-0.877607,-0.043576,-0.834031,-3.65666e-05,-0.103491,0.00161496,0.0146266,4.38301e-05,0.0162854,-0.0113013,-3.61051e-09,7.91483e-10,7.31159e-10,-0.00162854,1.80805e-18
0.74,0,0,-0.174,-0.174001,-0.549219,-0.732316,-0.043576,-0.688739,-4.69371e-05,-0.053106,0.0027461,0.0187748,9.26976e-05,0.0216136,-0.0149988,-8.22811e-09,1.80374e-09,1.66626e-09,-0.00216136,0
0.745,0,0,-0.174,-0.174001,-0.7278,-0.749241,-0.043576,-0.705665,-1.41118e-05,0.018266,0.003639,0.00564473,2.51924e-06,0.00928625,-0.00644421,-4.73037e-09,1.03698e-09,9.57942e-10,-0.000928625,0
0.75,0,0,-0.174,-0.174001,-0.72451,-0.794378,-0.043576,-0.750801,1.85004e-05,0.038265,0.00362255,-0.00740017,-5.6763e-06,-0.0037833,0.00262543,1.92913e-09,-4.229e-10,-3.90666e-10,0.00037833,0
0.755,0,0,-0.174,-0.174001,-0.610373,-0.839514,-0.043576,-0.795938,2.44273e-05,0.021457,0.00305187,-0.00977091,-1.3066e-05,-0.00673211,0.00467176,2.89533e-09,-6.34708e-10,-5.86331e-10,0.000673211,0
0.76,0,0,-0.174,-0.174,-0.495145,-0.587468,-0.043576,-0.543892,2.36263e-05,0.041563,0.00247573,-0.00945054,-1.18225e-05,-0.00698664,0.00484839,2.43375e-09,-5.33522e-10,-4.92856e-10,0.000698664,0
0.765,0,0,-0.174,-0.174,-0.338131,-0.304942,-0.043576,-0.261366,5.01026e-05,0.124644,0.00169065,-0.020041,-0.000112746,-0.0184631,0.0128125,4.39994e-09,-9.64547e-10,-8.91027e-10,0.00184631,0
0.77,0,0,-0.174,-0.174,0.00866249,-0.089449,-0.043576,-0.045873,9.86212e-05,0.198237,-4.33124e-05,-0.0394485,-0.000859864,-0.0403516,0.0280021,-1.79714e-10,3.93967e-11,3.63937e-11,0.00403516,0
0.775,0,0,-0.174,-0.173999,0.566518,0.573404,-0.043576,0.616981,0.000120252,0.1691,-0.00283259,-0.0481008,-0.00155882,-0.0524922,0.036427,-2.0887e-08,4.57882e-09,4.22981e-09,0.00524922,0
0.78,0,0,-0.174,-0.173999,1.11098,1.16095,-0.043576,1.20453,7.96511e-05,0.04433,-0.00555492,-0.0318604,-0.000452997,-0.0378684,0.0262788,-2.97623e-08,6.52445e-09,6.02714e-09,0.00378684,0
0.785,0,0,-0.174,-0.173999,1.36009,1.30587,-0.043576,1.34944,5.04671e-06,-0.054738,-0.00680043,-0.00201869,-1.15225e-07,-0.00881923,0.00612012,-8.53455e-09,1.87093e-09,1.72832e-09,0.000881923,0
0.79,0,0,-0.174,-0.173999,1.28314,1.66792,-0.043576,1.7115,-3.19919e-05,-0.020339,-0.00641571,0.0127968,2.93522e-05,0.00641042,-0.00444852,5.8772e-09,-1.28839e-09,-1.19019e-09,-0.000641042,-7.11699e-19
0.795,0,0,-0.174,-0.173999,1.17206,1.92452,-0.043576,1.96809,5.67455e-06,0.109686,-0.00586029,-0.00226982,-1.638e-07,-0.00813027,0.00564202,-6.80176e-09,1.49108e-09,1.37742e-09,0.000813027,0
0.8,0,0,-0.174,-0.173999,1.3372,1.73154,-0.043576,1.77511,7.0327e-05,0.175589,-0.00668602,-0.0281308,-0.000311806,-0.0351286,0.0243776,-3.33402e-08,7.30883e-09,6.75171e-09,0.00351286,3.90006e-18
0.805,0,0,-0.174,-0.173998,1.73342,2.2643,-0.043576,2.30787,7.34957e-05,0.065776,-0.00866711,-0.0293983,-0.000355882,-0.0384213,0.0266625,-4.71938e-08,1.03458e-08,9.5572e-09,0.00384213,0
0.81,0,0,-0.174,-0.173998,1.95113,2.81696,-0.043576,2.86054,-1.66606e-05,-0.150871,-0.00975567,0.00666424,4.14564e-06,-0.00308728,0.00214242,-4.28354e-09,9.39037e-10,8.67458e-10,0.000308728,3.42757e-19
0.815,0,0,-0.174,-0.173998,1.62185,2.7224,-0.043576,2.76598,-0.000134092,-0.285893,-0.00810927,0.0536367,0.00216136,0.0476888,-0.0330938,5.54191e-08,-1.2149e-08,-1.12229e-08,-0.00476888,5.29452e-18
0.82,0,0,-0.174,-0.173999,0.821564,1.64905,-0.043576,1.69263,-0.000177218,-0.227416,-0.00410782,0.0708874,0.00498937,0.0717689,-0.0498042,4.29797e-08,-9.42203e-09,-8.7038e-09,-0.00717689,0
0.825,0,0,-0.174,-0.174,0.0206742,0.340683,-0.043576,0.38426,-0.000118478,-0.055832,-0.000103371,0.0473912,0.00149084,0.0487786,-0.03385,1.35398e-09,-2.9682e-10,-2.74194e-10,-0.00487786,-5.41552e-18
0.83,0,0,-0.174,-0.174,-0.379467,-0.554987,-0.043576,-0.51141,-2.52962e-05,0.051168,0.00189734,0.0101185,1.45106e-05,0.0120303,-0.00834846,-3.16505e-09,6.93846e-10,6.40954e-10,-0.00120303,0
0.835,0,0,-0.174,-0.174,-0.391978,-0.357125,-0.043576,-0.313548,1.61982e-05,0.01662,0.00195989,-0.00647927,-3.80994e-06,-0.00452319,0.00313888,1.25095e-09,-2.74235e-10,-2.5333e-10,0.000452319,0
0.84,0,0,-0.174,-0.174,-0.342101,-0.004054,-0.043576,0.039523,-7.33354e-06,-0.059256,0.0017105,0.00293342,3.53558e-07,0.00464427,-0.0032229,-1.11802e-09,2.45094e-10,2.2641e-10,-0.000464427,0
0.845,0,0,-0.174,-0.174,-0.437042,-0.809047,-0.043576,-0.765471,-2.72517e-05,-0.028114,0.00218521,0.0109007,1.81427e-05,0.013104,-0.00909357,-4.01365e-09,8.79876e-10,8.12803e-10,-0.0013104,1.45484e-18
0.85,0,0,-0.174,-0.174001,-0.510257,-0.837936,-0.043576,-0.79436,1.87701e-05,0.123829,0.00255128,-0.00750803,-5.92812e-06,-0.00496267,0.00344385,1.78781e-09,-3.91926e-10,-3.6205e-10,0.000496267,0
0.855,0,0,-0.174,-0.174,-0.240698,-0.412968,-0.043576,-0.369391,0.00010692,0.250347,0.00120349,-0.0427682,-0.00109572,-0.0426604,0.0296043,7.46241e-09,-1.63592e-09,-1.51121e-09,0.00426604,4.73625e-18
0.86,0,0,-0.174,-0.174,0.411956,0.487431,-0.043576,0.531008,0.000147912,0.205721,-0.00205978,-0.0591648,-0.00290087,-0.0641254,0.0444999,-1.82044e-08,3.99078e-09,3.68657e-09,0.00641254,0
0.865,0,0,-0.174,-0.173999,1.07068,0.912477,-0.043576,0.956053,8.81076e-05,0.009825,-0.00535339,-0.035243,-0.00061314,-0.0412096,0.0285975,-3.10603e-08,6.80908e-09,6.29003e-09,0.00412096,0
0.87,0,0,-0.174,-0.173999,1.27937,1.062,-0.043576,1.10558,-3.00131e-05,-0.165021,-0.00639683,0.0120052,2.42354e-05,0.00563263,-0.00390877,5.12385e-09,-1.12326e-09,-1.03763e-09,-0.000563263,0
0.875,0,0,-0.174,-0.173999,0.941198,1.01499,-0.043576,1.05856,-0.0001064,-0.169183,-0.00470599,0.0425601,0.00107981,0.0389339,-0.0270183,2.63383e-08,-5.7739e-09,-5.33376e-09,-0.00389339,0
0.88,0,0,-0.174,-0.174,0.418417,0.486293,-0.043576,0.529869,-8.23431e-05,-0.025022,-0.00209208,0.0329372,0.000500497,0.0313457,-0.0217524,9.58035e-09,-2.10022e-09,-1.94012e-09,-0.00313457,0
0.885,0,0,-0.174,-0.174,0.167775,-0.176687,-0.043576,-0.13311,7.96569e-07,0.101247,-0.000838876,-0.000318627,-4.53095e-10,-0.0011575,0.000803252,-1.41604e-10,3.10426e-11,2.86762e-11,0.00011575,0
0.89,0,0,-0.174,-0.174,0.297069,0.073297,-0.043576,0.116873,4.74515e-05,0.068578,-0.00148534,-0.0189806,-9.5779e-05,-0.0205617,0.0142689,-4.30558e-09,9.43877e-10,8.71924e-10,0.00205617,2.28281e-18
0.895,0,0,-0.174,-0.174,0.479754,0.222132,-0.043576,0.265709,2.30142e-06,-0.101004,-0.00239877,-0.000920567,-1.09271e-08,-0.00331935,0.00230347,-1.12974e-09,2.47663e-10,2.28784e-10,0.000331935,0
0.9,0,0,-0.174,-0.174,0.299342,0.228641,-0.043576,0.272218,-9.48476e-05,-0.244766,-0.00149671,0.037939,0.000764889,0.0372072,-0.02582,8.13432e-09,-1.78322e-09,-1.64728e-09,-0.00372072,0
0.905,0,0,-0.174,-0.174,-0.314579,-0.438137,-0.043576,-0.394561,-0.000146366,-0.212807,0.00157289,0.0585464,0.00281087,0.0629302,-0.0436705,-1.33478e-08,2.92614e-09,2.70307e-09,-0.00629302,0
0.91,0,0,-0.174,-0.174001,-0.979039,-1.29655,-0.043576,-1.25298,-9.09798e-05,-0.007825,0.0048952,0.0363919,0.000675078,0.0419622,-0.0291197,-2.87715e-08,6.30736e-09,5.82653e-09,-0.00419622,4.65874e-18
0.915,0,0,-0.174,-0.174001,-1.18505,-2.12291,-0.043576,-2.07934,4.00063e-05,0.212881,0.00592525,-0.0160025,-5.73988e-05,-0.0101347,0.00703296,8.51675e-09,-1.86706e-09,-1.72473e-09,0.00101347,0
0.92,0,0,-0.174,-0.174001,-0.739826,-1.13409,-0.043576,-1.09051,0.0001467,0.272563,0.00369913,-0.05868,-0.00283016,-0.0578111,0.0401181,3.08255e-08,-6.75763e-09,-6.24248e-09,0.00578111,-6.41832e-18
0.925,0,0,-0.174,-0.174,0.0389219,-0.396794,-0.043576,-0.353217,0.000144583,0.128384,-0.00019461,-0.0578334,-0.00270941,-0.0607374,0.0421488,-1.04953e-09,2.3008e-10,2.12541e-10,0.00607374,0
0.93,0,0,-0.174,-0.173999,0.582966,0.128408,-0.043576,0.171984,4.18202e-05,-0.092078,-0.00291483,-0.0167281,-6.55657e-05,-0.0197085,0.0136767,-8.0643e-09,1.76787e-09,1.6331e-09,0.00197085,0
0.935,0,0,-0.174,-0.173999,0.542807,0.288776,-0.043576,0.332352,-7.46721e-05,-0.205479,-0.00271404,0.0298688,0.000373245,0.027528,-0.0191031,1.07195e-08,-2.34996e-09,-2.17082e-09,-0.0027528,0
0.94,0,0,-0.174,-0.174,0.0528266,-0.222736,-0.043576,-0.17916,-0.000111836,-0.136805,-0.000264133,0.0447344,0.0012539,0.0457241,-0.0317304,2.11249e-09,-4.63103e-10,-4.278e-10,-0.00457241,0
0.945,0,0,-0.174,-0.174,-0.421317,-1.2286,-0.043576,-1.18502,-5.56162e-05,0.018051,0.00210659,0.0222465,0.000154214,0.0245073,-0.0170069,-7.1761e-09,1.57316e-09,1.45323e-09,-0.00245073,0
0.95,0,0,-0.174,-0.174001,-0.532515,-0.564548,-0.043576,-0.520971,2.24074e-05,0.090206,0.00266258,-0.00896294,-1.00854e-05,-0.00631045,0.00437915,2.38245e-09,-5.22286e-10,-4.8247e-10,0.000631045,0
0.955,0,0,-0.174,-0.174,-0.355929,-0.679171,-0.043576,-0.635595,3.66718e-05,0.00179,0.00177965,-0.0146687,-4.42097e-05,-0.0129333,0.00897509,3.29683e-09,-7.22739e-10,-6.67643e-10,0.00129333,1.43588e-18
0.96,0,0,-0.174,-0.174,-0.282277,-1.48066,-0.043576,-1.43708,-3.01119e-05,-0.162261,0.00141139,0.0120448,2.44757e-05,0.0134806,-0.00935491,-2.68699e-09,5.89049e-10,5.44144e-10,-0.00134806,0
0.965,0,0,-0.174,-0.174001,-0.609271,-0.566298,-0.043576,-0.522722,-0.000111763,-0.239669,0.00304635,0.0447052,0.00125145,0.049003,-0.0340057,-2.08456e-08,4.56982e-09,4.22144e-09,-0.0049003,-5.44042e-18
0.97,0,0,-0.174,-0.174001,-1.23036,-1.04379,-0.043576,-1.00022,-0.000123345,-0.143419,0.00615178,0.0493379,0.00168222,0.0571719,-0.0396746,-4.93822e-08,1.08257e-08,1.00004e-08,-0.00571719,-6.34736e-18
0.975,0,0,-0.174,-0.174002,-1.714,-2.91102,-0.043576,-2.86744,-4.09079e-05,0.065958,0.00856998,0.0163632,6.1368e-05,0.0249945,-0.017345,-3.02759e-08,6.63717e-09,6.13119e-09,-0.00249945,2.77495e-18
